 ár,mán,  t
1992,9,5.7
1992,10,3.3
1992,11,-0.1
1992,12,-2.3
1993,1,-4.7
1993,2,-1.0
1993,3,-0.2
1993,4,2.1
1993,5,3.9
1993,6,7.9
1993,7,8.2
1993,8,8.6
1993,9,8.1
1993,10,3.1
1993,11,2.5
1993,12,-3.0
1994,1,-3.6
1994,2,-0.3
1994,3,-2.5
1994,4,0.1
1994,5,6.3
1994,6,7.0
1994,7,11.4
1994,8,10.0
1994,9,5.8
1994,10,1.8
1994,11,0.7
1994,12,-2.5
1995,1,-3.3
1995,2,-3.9
1995,3,-3.6
1995,4,-0.7
1995,5,3.5
1995,6,8.0
1995,7,9.4
1995,8,10.2
1995,9,7.1
1995,10,2.1
1995,11,0.8
1995,12,-2.2
1996,1,0.0
1996,2,-2.2
1996,3,1.2
1996,4,2.5
1996,5,6.1
1996,6,8.7
1996,7,10.6
1996,8,9.4
1996,9,10.1
1996,10,3.0
1996,11,-3.1
1996,12,-1.2
1997,1,-1.1
1997,2,-2.9
1997,3,-2.2
1997,4,2.1
1997,5,4.3
1997,6,7.2
1997,7,11.6
1997,8,9.8
1997,9,6.6
1997,10,3.8
1997,11,2.3
1997,12,1.1
1998,1,-0.7
1998,2,-3.3
1998,3,-3.3
1998,4,1.6
1998,5,5.7
1998,6,8.2
1998,7,9.1
1998,8,10.6
1998,9,6.6
1998,10,1.6
1998,11,0.4
1998,12,-0.3
1999,1,-1.4
1999,2,-3.0
1999,3,-3.2
1999,4,0.4
1999,5,5.4
1999,6,8.7
1999,7,10.8
1999,8,10.4
1999,9,6.8
1999,10,4.1
1999,11,0.4
1999,12,-2.2
2000,1,-0.5
2000,2,-2.2
2000,3,-1.4
2000,4,0.1
2000,5,5.4
2000,6,8.6
2000,7,11.4
2000,8,10.2
2000,9,7.5
2000,10,3.8
2000,11,0.4
2000,12,-0.7
2001,1,0.8
2001,2,-1.5
2001,3,-2.7
2001,4,1.5
2001,5,5.5
2001,6,8.1
2001,7,9.8
2001,8,10.1
2001,9,8.2
2001,10,4.6
2001,11,0.3
2001,12,1.2
2002,1,-0.6
2002,2,-5.2
2002,3,-2.1
2002,4,2.3
2002,5,4.9
2002,6,9.4
2002,7,9.9
2002,8,9.8
2002,9,8.5
2002,10,4.3
2002,11,3.9
2002,12,3.1
2003,1,-0.3
2003,2,0.9
2003,3,2.1
2003,4,4.8
2003,5,5.3
2003,6,10.4
2003,7,11.2
2003,8,12.4
2003,9,7.4
2003,10,4.0
2003,11,1.7
2003,12,-0.9
2004,1,-1.9
2004,2,-0.5
2004,3,2.5
