 ár,mán,  t
1949,1,-3.4
1949,2,-1.3
1949,3,-1.2
1949,4,-2.1
1949,5,0.3
1949,6,6.7
1949,7,9.4
1949,8,7.5
1949,9,7.8
1949,10,3.1
1949,11,2.3
1949,12,-0.5
1950,2,-1.4
1950,3,-0.6
1950,4,-0.8
1950,5,4.1
1950,6,6.3
1950,7,7.8
1950,8,8.3
1950,9,6.0
1950,10,3.9
1950,11,1.0
1950,12,-1.4
1951,1,-1.0
1951,2,-0.6
1951,3,-3.2
1951,4,-1.7
1951,5,4.6
1951,6,5.5
1951,7,8.1
1951,8,7.8
1951,9,6.1
1951,10,4.3
1951,11,0.8
1951,12,-0.7
1952,1,-2.0
1952,2,-1.2
1952,3,-1.1
1952,4,0.6
1952,5,2.4
1952,6,2.4
1952,7,7.3
1952,8,6.6
1952,9,5.9
1952,10,4.7
1952,11,1.5
1952,12,0.8
1953,1,-0.6
1953,2,-0.3
1953,3,1.2
1953,4,-2.0
1953,5,2.9
1953,6,7.9
1953,7,8.0
1953,8,9.1
1953,9,8.1
1953,10,4.5
1953,11,2.1
1953,12,2.3
1956,1,-2.6
1956,2,1.1
1956,3,1.3
1956,4,-0.0
1956,5,3.4
1956,6,5.2
1956,7,7.2
1956,8,6.1
1956,9,6.3
1956,10,3.2
1956,11,3.4
1956,12,1.0
1957,1,0.8
1957,2,-1.4
1957,3,-0.5
1957,4,2.7
1957,5,3.0
1957,6,5.0
1957,7,6.8
1957,8,8.1
1957,9,5.6
1957,10,3.1
1957,11,1.6
1957,12,-0.8
1958,1,-1.7
1958,2,-3.0
1958,3,-1.5
1958,4,1.5
1958,5,0.8
1958,6,4.9
1958,7,6.6
1958,8,6.5
1958,9,8.0
1958,10,4.8
1958,11,2.8
1958,12,-0.3
1959,1,-3.0
1959,2,0.7
1959,3,1.7
1959,4,-0.3
1959,5,4.1
1959,6,5.4
1959,7,7.8
1959,8,7.5
1959,9,7.7
1959,10,5.4
1959,11,1.3
1959,12,1.0
1960,1,-0.3
1960,2,-1.6
1960,3,1.1
1960,4,2.2
1960,5,4.2
1960,6,7.0
1960,7,8.2
1960,8,7.9
1960,9,7.6
1960,10,3.4
1960,11,3.6
1960,12,0.5
1961,1,0.8
1961,2,0.2
1961,3,-1.4
1961,4,-0.6
1961,5,5.8
1961,6,5.6
1961,7,7.2
1961,8,8.0
1961,9,7.9
1961,10,5.2
1961,11,2.0
1961,12,-2.2
1962,1,0.5
1962,2,-1.2
1962,3,-3.0
1962,4,2.5
1962,5,3.9
1962,6,5.5
1962,7,8.1
1962,8,7.2
1962,9,6.0
1962,10,4.0
1962,11,0.5
1962,12,-0.5
1963,1,-1.8
1963,2,-1.1
1963,3,2.4
1963,4,0.9
1963,5,3.1
1963,6,7.5
1963,7,7.3
1963,8,6.4
1963,9,5.4
1963,10,3.6
1963,11,-0.7
1963,12,-0.1
1964,1,0.8
1964,2,1.0
1964,3,3.6
1964,4,2.3
1964,5,3.9
1964,6,6.5
1964,7,9.1
1964,8,7.1
1964,9,4.8
1964,10,4.5
1964,11,0.6
1964,12,-2.1
1965,1,-1.2
1965,2,1.5
1965,3,-4.9
1965,4,-1.2
1965,5,1.1
1965,6,5.0
1965,7,7.0
1965,8,7.0
1965,9,4.3
1965,10,5.4
1965,11,-0.1
1965,12,-1.9
1966,1,-2.5
1966,2,-2.7
1966,3,-2.5
1966,4,1.1
1966,5,2.9
1966,6,7.8
1966,7,7.5
1966,8,7.6
1966,9,5.8
1966,10,2.6
1966,11,-0.6
1966,12,-1.8
1967,1,-1.0
1967,2,0.3
1967,3,-4.8
1967,4,-0.9
1967,5,-0.2
1967,6,5.2
1967,7,5.6
1967,8,6.7
1967,9,7.4
1967,10,2.1
1967,11,-0.6
1967,12,-2.6
1968,1,-3.5
1968,2,-3.5
1968,3,-5.3
1968,4,-2.9
1968,5,-0.0
1968,6,4.2
1968,7,8.2
1968,8,8.7
1968,10,1.2
1968,11,2.7
1968,12,-1.2
1969,1,-2.7
1969,2,-4.7
1969,3,-4.4
1969,4,-1.7
1969,5,0.7
1969,6,5.8
1969,7,6.3
1969,8,8.1
1969,9,5.4
1969,10,2.7
1969,11,-2.5
1969,12,-0.7
1970,1,-0.3
1970,2,-2.8
1970,3,-4.7
1970,4,-1.5
1970,5,2.1
1970,6,7.7
1970,7,5.7
1970,8,7.1
1970,9,5.5
1970,10,2.9
1970,11,0.8
1970,12,0.3
