 ár,mán,  t
1954,10,2.3
1954,11,1.8
1954,12,-1.8
1955,1,-2.8
1955,2,-4.6
1955,3,-0.3
1955,4,4.1
1955,5,4.5
1955,6,8.8
1955,7,12.2
1955,8,11.4
1955,9,7.0
1955,10,2.2
1955,11,2.9
1955,12,-3.6
1956,1,-3.5
1956,2,2.7
1956,3,2.7
1956,4,1.7
1956,5,5.5
1956,6,7.4
1956,8,7.3
1956,9,8.1
1956,10,3.9
1956,11,4.8
1956,12,1.6
1957,1,0.7
1957,2,-3.1
1957,3,-0.8
1957,4,4.3
1957,5,6.2
1957,6,8.3
1957,7,10.3
1957,8,10.4
1957,9,6.1
1957,10,3.6
1957,11,2.3
1957,12,-2.1
1958,1,-3.2
1958,2,-4.0
1958,3,-1.8
1958,4,3.1
1958,5,3.1
1958,6,8.4
1958,7,9.1
1958,8,7.0
1958,9,10.4
1958,10,5.2
1958,11,3.4
1958,12,-0.6
1959,1,-6.0
1959,2,1.6
1959,3,2.6
1959,4,0.3
1959,5,7.0
1959,6,7.7
1959,7,10.3
1959,8,8.7
1959,9,9.0
1959,10,6.9
1959,11,-0.5
1959,12,-2.0
1960,1,-0.3
1960,2,-1.9
1960,3,0.6
1960,4,2.9
1960,5,6.8
1960,6,10.0
1960,7,10.1
1960,8,9.1
1960,9,8.2
1960,10,3.1
1960,11,1.8
1960,12,-0.7
1961,1,-0.6
1961,2,-0.8
1961,3,-0.5
1961,4,-0.3
1961,5,7.5
1961,6,7.5
1961,7,10.0
1961,8,9.5
1961,9,8.4
1961,10,4.9
1961,11,1.2
1961,12,-3.1
1962,1,-0.3
1962,2,-1.2
1962,3,-3.5
1962,4,3.4
1962,5,5.9
1962,8,8.5
1962,9,7.1
1962,10,4.1
1962,11,-0.8
1962,12,-1.0
1963,1,-1.7
1963,2,-0.5
1963,3,2.5
1963,4,2.0
1963,5,3.3
1963,6,9.3
1963,7,8.6
1963,8,7.2
1963,9,4.3
1963,10,3.3
1963,11,-3.0
1963,12,0.5
1964,1,1.9
1964,2,1.9
1964,3,4.2
1964,4,3.0
1964,5,6.2
1964,6,9.4
1964,7,10.4
1964,8,7.6
1964,9,4.8
1964,10,4.1
1964,11,1.2
1964,12,-2.8
1965,2,3.5
1965,3,-3.6
1965,4,0.5
1965,5,3.8
1965,6,7.7
1965,7,10.1
1965,8,8.6
1965,9,5.1
1965,10,6.0
1965,11,-2.0
1965,12,-5.8
1966,1,-3.3
1966,2,-5.2
1966,3,-2.0
1966,4,1.1
1966,5,4.3
1966,6,9.1
1966,7,9.7
1966,8,9.0
1966,9,7.2
1966,10,2.0
1966,11,-0.6
1966,12,-2.8
1967,1,-0.7
1967,2,0.4
1967,3,-5.4
1967,4,0.8
1967,5,2.8
1967,6,8.0
1967,7,7.5
1967,8,9.2
1967,9,7.9
1967,10,1.4
1967,11,-0.9
1967,12,-2.0
1968,1,-3.6
1968,2,-3.3
1968,3,-2.8
1968,4,0.6
1968,5,3.5
1968,6,6.2
1968,7,10.7
1968,8,9.8
1968,9,7.8
1968,10,0.5
1968,11,3.4
1968,12,-1.3
1969,1,-3.4
1969,2,-5.0
1969,3,-3.5
1969,4,-0.5
1969,5,3.0
1969,6,7.8
1969,7,9.2
1969,8,11.3
1969,9,6.4
1969,10,3.9
1969,11,-2.4
1969,12,-1.7
1970,1,-1.9
1970,2,-3.9
1970,3,-3.6
1970,4,1.1
1970,5,4.5
1970,6,9.7
1970,7,7.3
1970,8,9.3
1970,9,6.4
1970,10,2.6
1970,12,1.2
1971,1,-5.3
1971,2,-0.9
1971,3,-0.2
1971,4,1.8
1971,5,5.4
1971,6,7.7
1971,9,7.1
1971,10,3.1
1972,1,2.3
1972,10,3.8
1972,11,-0.3
1972,12,0.8
1973,1,2.2
1973,2,-4.7
1973,3,1.1
1973,4,2.1
1973,5,4.4
1973,6,6.0
1973,7,9.9
1973,8,9.4
1973,9,8.1
1973,10,2.9
1973,11,-3.9
1973,12,-5.7
1974,1,0.5
1974,2,-0.8
1974,3,3.3
1974,4,6.2
1974,5,7.2
1974,6,8.8
1974,7,10.1
1974,8,8.2
1974,9,4.8
1974,10,4.0
1974,11,0.7
1974,12,-3.6
1975,1,-5.8
1975,2,1.8
1975,3,-1.2
1975,4,0.9
1975,5,5.8
1975,6,6.4
1975,7,10.7
1975,8,9.8
1975,9,4.4
1975,10,4.4
1975,11,1.4
1975,12,-1.9
1976,1,-4.2
1976,2,-0.2
1976,3,1.2
1976,4,2.1
1976,5,4.9
1976,6,9.4
1976,7,11.2
1976,8,11.1
1976,9,8.1
1976,10,4.9
1976,11,2.9
1976,12,-2.5
1977,1,-3.0
1977,2,-4.8
1977,3,0.8
1977,4,-0.2
1977,5,6.6
1977,6,8.6
1977,7,10.8
1977,8,9.3
1977,9,7.1
1977,10,3.3
1977,11,-2.7
1977,12,-0.8
1978,1,-3.3
1978,2,-3.6
1978,3,-0.7
1978,4,2.8
1978,5,6.3
