 ár,mán,  t
1992,2,0.9
1992,3,0.6
1992,4,2.1
1992,5,4.6
1992,6,7.8
1992,7,8.3
1992,8,8.9
1992,9,7.8
1992,10,5.1
1992,11,2.9
1992,12,1.2
1993,1,-1.0
1993,2,1.1
1993,3,2.6
1993,4,3.7
1993,5,4.4
1993,6,6.0
1993,7,8.2
1993,8,8.4
1993,9,8.0
1993,10,4.4
1993,11,5.3
1993,12,-0.4
1994,1,-1.0
1994,2,2.4
1994,3,0.1
1994,4,2.0
1994,5,5.6
1994,6,6.9
1994,7,9.4
1994,8,9.6
1994,9,7.2
1994,10,4.4
1994,11,4.1
1994,12,0.8
1995,1,-0.2
1995,2,-0.8
1995,3,-0.3
1995,4,1.0
1995,5,3.5
1995,6,8.9
1995,7,8.2
1995,8,9.3
1995,10,5.0
1995,11,2.7
1995,12,-0.0
1996,1,3.5
1996,2,0.2
1996,3,3.0
1996,4,3.4
1996,5,4.6
1996,6,7.6
1996,7,9.3
1996,8,9.2
1996,9,10.2
1996,10,5.2
1996,11,-0.8
1996,12,0.5
1997,1,1.4
1997,2,0.3
1997,3,0.9
1997,4,2.9
1997,5,4.0
1997,6,6.1
1997,7,8.8
1997,8,9.7
1997,9,8.0
1997,10,4.8
1997,11,4.8
1997,12,3.2
1998,1,1.3
1998,2,0.1
1998,3,-0.6
1998,4,1.6
1998,5,5.6
1998,6,5.8
1998,7,8.2
1998,8,9.2
1998,9,7.5
1998,10,3.8
1998,11,2.9
1998,12,2.3
1999,1,1.1
1999,2,-0.3
1999,3,-0.2
1999,4,2.1
1999,5,5.3
1999,6,7.8
1999,7,9.5
1999,8,9.8
1999,9,8.4
1999,10,6.2
1999,11,2.7
1999,12,0.2
2000,1,2.5
2000,2,0.6
2000,3,0.6
2000,4,0.2
2000,5,5.8
2000,6,6.2
2000,7,8.7
2000,8,10.0
2000,9,8.8
2000,10,6.2
2000,11,3.1
2000,12,1.5
2001,1,2.7
2001,2,0.8
2001,3,-0.2
2001,4,2.3
2001,5,5.4
2001,6,6.7
2001,7,9.1
2001,8,9.2
2001,9,8.3
2001,10,7.2
2001,11,2.0
2001,12,2.7
2002,1,1.6
2002,2,-1.6
2002,3,0.4
2002,4,4.3
2002,5,5.6
2002,6,8.4
2002,7,9.2
2002,8,9.4
2002,9,8.3
2002,10,5.2
2002,11,5.1
2002,12,4.6
2003,1,0.9
2003,2,3.6
2003,3,4.2
2003,4,5.0
2003,5,4.8
2003,6,8.4
2003,7,10.1
2003,8,11.4
2003,9,8.6
2003,10,5.0
2003,11,4.5
2003,12,1.1
2004,1,0.3
2004,2,0.9
2004,3,4.2
2004,4,4.9
2004,5,5.9
2004,6,7.9
2004,7,9.7
2004,8,10.9
2004,9,9.4
2004,10,5.4
2004,11,2.3
2004,12,0.5
