 ár,mán,  t
1961,1,0.6
1961,2,0.3
1961,3,-0.2
1961,4,0.1
1961,5,7.9
1961,6,8.2
1961,7,10.2
1961,8,10.1
1961,9,9.3
1961,10,5.5
1961,11,2.4
1961,12,-3.1
1962,1,0.5
1962,2,-1.4
1962,3,-4.3
1962,4,3.4
1962,5,5.6
1962,6,8.3
1962,7,10.9
1962,8,8.8
1962,9,7.1
1962,10,4.4
1962,11,0.5
1962,12,-1.0
1963,1,-2.4
1963,2,-1.1
1963,3,3.0
1963,4,1.7
1963,5,4.8
1963,6,10.7
1963,7,9.5
1963,8,8.7
1963,9,5.9
1963,10,4.6
1963,11,-1.6
1963,12,0.2
1964,1,2.5
1964,2,1.6
1964,3,5.1
1964,4,2.8
1964,5,6.4
1964,6,8.7
1964,7,11.5
1964,8,8.3
1964,9,5.6
1964,10,4.9
1964,11,1.5
1964,12,-2.6
1965,1,-1.6
1965,2,2.4
1965,3,-3.5
1965,4,1.5
1965,5,5.1
1965,6,8.0
1965,7,10.2
1965,8,10.0
1965,9,5.3
1965,10,7.0
1965,11,-1.0
1965,12,-3.7
1966,1,-2.8
1966,2,-5.2
1966,3,-2.8
1966,4,2.1
1966,5,5.0
1966,6,10.2
1966,7,10.7
1966,8,9.0
1966,9,6.8
1966,10,2.4
1966,11,-0.3
1966,12,-2.8
1967,1,-0.4
1967,2,1.3
1967,3,-5.8
1967,4,1.3
1967,5,2.5
1967,6,8.6
1967,7,8.3
1967,8,9.6
1967,9,8.3
1967,10,1.5
1967,11,-0.6
1967,12,-2.2
1968,1,-3.9
1968,2,-3.6
1968,3,-3.3
1968,4,0.7
1968,5,3.2
1968,6,6.6
1968,7,12.6
1968,8,10.9
1968,9,8.1
1968,10,0.9
1968,11,3.3
1968,12,-1.1
1969,1,-2.8
1969,2,-4.8
1969,3,-2.7
1969,4,0.8
1969,5,3.3
1969,6,9.5
1969,7,10.4
1969,8,11.5
1969,9,6.7
1969,10,3.8
1969,11,-3.0
1969,12,-0.2
1970,1,-0.5
1970,2,-3.8
1970,3,-4.2
1970,4,0.1
1970,5,5.8
1970,6,11.1
1970,7,7.9
1970,8,9.5
1970,9,6.8
1970,10,3.3
1970,11,-0.7
1970,12,0.6
1971,1,-5.3
1971,2,0.2
1971,3,-0.2
1971,4,2.1
1971,5,6.4
1971,6,7.7
1971,7,10.9
1971,8,10.0
1971,9,7.8
1971,10,4.1
1971,11,-0.6
1971,12,-1.3
1972,1,2.5
1972,2,1.7
1972,3,2.1
1972,4,3.1
1972,5,7.1
1972,6,8.5
1972,7,11.7
1972,8,10.3
1972,9,8.5
1972,10,4.4
1972,11,0.2
1972,12,0.9
1973,1,2.7
1973,2,-4.0
1973,3,2.3
1973,4,1.7
1973,5,4.5
1973,6,7.3
1973,7,11.2
1973,8,9.8
1973,9,9.0
1973,10,3.7
1973,11,-5.1
1973,12,-5.5
1974,1,1.8
1974,2,-0.6
1974,3,4.3
1974,4,6.4
1974,5,6.4
1974,6,9.4
1974,7,9.9
1974,8,8.7
1974,9,5.2
1974,10,3.5
1974,11,1.7
1974,12,-4.0
1975,1,-4.8
1975,2,2.0
1975,3,-0.8
1975,4,0.5
1975,5,6.4
1975,6,7.0
1975,7,12.4
1975,8,11.2
1975,9,4.9
1975,10,4.8
1975,11,1.9
1975,12,-1.3
1976,1,-4.0
1976,2,1.2
1976,3,2.0
1976,4,2.5
1976,5,4.8
1976,6,9.2
1976,7,12.1
1976,8,12.7
1976,9,7.6
1976,10,4.9
1976,11,2.0
1976,12,-2.7
1977,1,-1.9
1977,2,-1.2
1977,3,0.7
1977,4,-0.5
1977,5,6.1
1977,6,9.5
1977,7,11.2
1977,8,9.6
1977,9,7.0
1977,10,4.4
1977,12,0.8
1978,1,-3.2
1978,2,-3.5
1978,3,0.0
1978,4,2.1
1978,6,8.4
1978,7,10.4
1978,8,11.9
1978,10,3.7
1978,11,-0.5
1978,12,0.5
1979,1,-5.8
1979,2,-1.7
1979,3,-6.2
1979,4,0.2
1979,5,-0.5
1979,6,9.5
1979,7,9.1
1979,8,8.7
1979,9,4.4
1979,10,4.4
