 ár,mán,  t
1967,1,-0.9
1967,2,-0.6
1967,3,-4.8
1967,4,-0.1
1967,5,0.9
1967,6,5.8
1967,7,6.0
1967,8,8.0
1967,9,7.1
1967,10,1.9
1967,11,-0.7
1967,12,-2.1
1968,1,-3.7
1968,2,-3.5
1968,3,-4.6
1968,4,-1.1
1968,5,1.7
1968,6,3.9
1968,7,9.0
1968,8,8.4
1968,9,6.7
1968,10,0.8
1968,11,2.9
1968,12,-1.0
1969,1,-3.2
1969,2,-4.6
1969,3,-3.9
1969,4,-2.4
1969,5,1.1
1969,6,5.3
1969,7,7.6
1969,8,10.2
1969,9,5.9
1969,10,3.1
1969,11,-1.9
1969,12,-1.5
1970,1,-1.4
1970,2,-3.0
1970,3,-3.9
1970,4,-0.2
1970,5,2.6
1970,6,7.9
1970,7,6.2
1970,8,7.8
1970,9,5.8
1970,10,2.7
1970,11,0.4
1970,12,0.7
1971,1,-4.7
1971,2,-2.0
1971,3,-1.5
1971,4,0.1
1971,5,3.2
1971,6,5.9
1971,7,7.5
1971,8,8.2
1971,9,5.8
1971,10,2.9
1971,11,-0.6
1971,12,-1.9
1972,1,1.8
1972,2,0.5
1972,3,0.8
1972,4,1.2
1972,5,5.1
1972,6,5.9
1972,7,8.7
1972,8,8.4
1972,9,6.9
1972,10,3.3
1972,11,-0.1
1972,12,0.4
1973,1,1.6
1973,2,-4.2
1973,3,-0.3
1973,4,0.9
1973,5,3.4
1973,6,4.9
1973,7,8.3
1973,8,8.2
1973,9,7.5
1973,10,2.9
1973,11,-2.8
1973,12,-4.7
1974,1,-0.0
1974,2,-1.2
1974,3,2.3
1974,4,5.1
1974,5,5.7
1974,6,7.4
1974,7,8.5
1974,8,7.1
1974,9,4.3
1974,10,3.8
1974,11,1.6
1974,12,-3.0
1975,1,-4.0
1975,2,0.7
1975,3,-1.9
1975,4,0.3
1975,5,4.2
1975,6,4.5
1975,7,8.8
1975,8,8.4
1975,9,4.4
1975,10,4.2
1975,11,1.5
1975,12,-2.7
1976,1,-3.9
1976,2,-1.6
1976,3,-0.0
1976,4,0.8
1976,5,3.0
1976,6,7.2
1976,7,9.7
1976,8,9.9
1976,9,7.1
1976,10,4.2
1976,11,2.3
1976,12,-1.7
1977,1,-1.8
1977,2,-3.1
1977,3,0.1
1977,4,-0.7
1977,5,5.0
1977,6,6.8
1977,7,8.8
1977,8,8.1
1977,9,6.4
1977,10,3.5
1977,11,-0.8
1977,12,-0.7
1978,1,-2.2
1978,2,-2.4
1978,3,-0.8
1978,4,2.0
1978,5,5.3
1978,6,6.3
1978,7,8.3
1978,8,9.9
1978,9,5.4
1978,10,3.5
1978,11,-0.3
1978,12,0.5
1979,1,-4.1
1979,2,-1.4
1979,3,-5.5
1979,4,-0.6
1979,5,-0.9
1979,6,6.1
1979,7,5.8
1979,8,7.0
1979,9,3.4
1979,10,3.9
1979,11,0.7
1979,12,-0.7
1980,1,-1.6
1980,2,-0.2
1980,3,0.1
1980,4,2.5
1980,5,5.9
1980,6,7.4
1980,7,8.9
1980,8,9.0
1980,9,6.6
1980,10,0.8
1980,11,0.0
1980,12,-2.8
1981,1,-3.4
1981,2,-3.5
1981,3,-2.8
1981,4,1.6
1981,5,2.5
1981,6,5.9
1981,7,7.2
1981,8,9.1
1981,9,5.2
1981,10,0.3
1981,11,-0.9
1981,12,-2.3
1982,1,-2.6
1982,2,-0.1
1982,3,-1.1
1982,4,1.3
1982,5,1.7
1982,6,5.5
1982,7,8.9
1982,8,7.1
1982,9,4.5
1982,10,3.6
1982,11,-0.3
1982,12,-2.0
1983,1,-3.3
1983,2,0.0
1983,3,-2.4
1983,4,-1.8
1983,5,2.0
1983,6,5.9
1983,7,8.3
1983,8,8.4
1983,9,5.2
1983,10,2.2
1983,11,0.1
1983,12,-1.3
1984,1,-4.1
1984,2,-1.1
1984,3,0.3
1984,4,2.1
1984,5,4.4
1984,6,7.1
1984,7,9.9
1984,8,9.7
1984,9,5.4
1984,10,2.7
1984,11,-0.3
1984,12,0.1
1985,1,-1.3
1985,2,-1.2
1985,3,-1.5
1985,4,1.5
1985,5,4.6
1985,6,6.6
1985,7,7.5
1985,8,7.0
1985,9,4.9
1985,10,5.0
1985,11,-0.2
1985,12,-2.1
1986,1,-1.3
1986,2,-0.8
1986,3,0.1
1986,4,1.2
1986,5,2.4
1986,6,8.0
1986,7,6.8
1986,8,7.9
1986,9,5.3
1986,10,1.7
1986,11,-0.1
1986,12,-1.4
1987,1,1.5
1987,2,-0.8
1987,3,-0.7
1987,4,2.1
1987,5,5.1
1987,6,7.2
1987,7,9.5
1987,8,8.8
1987,9,6.3
1987,10,1.6
1987,11,3.1
1987,12,1.6
1988,1,-3.5
1988,2,-2.3
1988,3,-2.9
1988,4,-2.0
1988,5,3.7
1988,6,8.1
1988,7,7.3
1988,8,8.7
1988,9,5.6
1988,10,2.5
1988,11,1.0
1988,12,-0.9
1989,1,-2.2
1989,2,-4.2
1989,3,-2.4
1989,4,-0.5
1989,5,2.8
1989,6,7.3
1989,7,9.6
1989,8,8.1
1989,9,6.3
1989,10,4.0
1989,11,1.6
1989,12,-0.4
1990,1,-0.2
1990,2,-1.1
1990,3,-3.2
1990,4,-1.5
1990,5,5.1
1990,6,7.5
1990,7,9.7
1990,8,9.1
1990,9,5.8
1990,10,3.6
1990,11,2.7
1990,12,-0.5
1991,1,1.1
1991,2,0.2
1991,3,1.2
1991,4,-0.2
1991,5,6.4
1991,6,6.5
1991,7,9.4
1991,8,9.4
1991,9,6.8
1991,10,4.1
1991,11,-0.0
1991,12,-0.0
1992,1,1.6
1992,2,-1.7
1992,3,-1.1
1992,4,1.0
1992,5,4.3
1992,6,7.2
1992,7,8.0
1992,8,8.0
1992,9,5.5
1992,10,3.5
1992,11,0.6
1992,12,-0.9
1993,1,-3.2
1993,2,-0.7
1993,3,-0.5
1993,4,2.0
1993,5,3.7
1993,6,5.9
1993,7,5.8
1993,8,7.3
1993,9,6.5
1993,10,3.3
1993,11,2.9
1993,12,-1.5
1994,1,-2.1
1994,2,-0.6
1994,3,-1.4
1994,4,0.5
1994,5,5.2
1994,6,6.0
1994,7,8.8
1994,8,9.3
1994,9,6.1
1994,10,1.9
1994,11,1.1
1994,12,-1.3
1995,1,-2.4
1995,2,-2.3
1995,3,-2.2
1995,4,-0.3
1995,5,1.8
1995,6,7.3
1995,7,7.7
1995,8,9.9
1995,9,6.9
1995,10,2.9
1995,11,1.3
1995,12,-1.0
1996,1,0.4
1996,2,-1.2
1996,3,1.9
1996,4,2.2
1996,5,4.9
1996,6,7.2
1996,7,9.8
1996,8,8.7
1996,9,9.6
1996,10,3.5
1996,11,-2.0
1996,12,-0.7
1997,1,-0.6
1997,2,-2.0
1997,3,-2.0
1997,4,1.8
1997,5,3.4
1997,6,5.2
1997,7,9.4
1997,8,8.8
1997,9,7.0
1997,10,4.1
1997,11,2.9
1997,12,1.3
1998,1,-0.1
1998,2,-2.6
1998,3,-2.4
1998,4,0.3
1998,5,5.6
1998,6,5.3
1998,7,6.9
1998,8,9.2
1998,9,6.3
1998,10,2.6
1998,11,0.5
1998,12,0.3
1999,1,-0.7
1999,2,-1.9
1999,3,-2.2
1999,4,0.1
1999,5,5.1
1999,6,8.2
1999,7,9.5
1999,8,9.7
1999,9,6.4
1999,10,3.9
1999,11,1.5
1999,12,-0.8
2000,1,0.1
2000,2,-1.5
2000,3,-0.6
2000,4,0.4
2000,5,5.3
2000,6,6.6
2000,7,10.1
2000,8,10.2
2000,9,7.4
2000,10,4.1
2000,11,1.3
2000,12,-0.2
2001,1,1.6
2001,2,-0.6
2001,3,-1.9
2001,4,1.1
2001,5,5.3
2001,6,6.0
2001,7,8.7
2001,8,8.8
2001,9,8.0
2001,10,4.5
2001,11,1.2
2001,12,1.6
2002,1,-0.2
2002,2,-3.8
2002,3,-2.1
2002,4,1.8
2002,5,2.8
2002,6,6.5
2002,7,8.7
2002,8,8.9
2002,9,8.2
2002,10,4.3
2002,11,3.5
2002,12,2.9
2003,1,-0.1
2003,2,1.6
2003,3,2.2
2003,4,4.6
2003,5,4.3
2003,6,8.1
2003,7,9.3
2003,8,11.7
2003,9,8.1
2003,10,4.2
2003,11,2.3
2003,12,-0.1
2004,1,-1.0
2004,2,0.1
2004,3,2.5
2004,4,3.2
2004,5,4.7
2004,6,8.6
2004,7,10.7
2004,8,11.2
2004,9,8.5
2004,10,4.0
2004,11,1.1
2004,12,-1.1
2005,1,-0.2
2005,2,0.7
2005,3,1.6
2005,4,1.8
2005,5,3.6
2005,6,7.5
2005,7,9.8
2005,8,8.6
2005,9,5.3
2005,10,2.0
2005,11,0.5
2005,12,1.2
2006,1,0.7
2006,2,1.6
2006,3,-0.1
2006,4,1.0
2006,5,3.5
2006,6,8.2
2006,7,8.3
2006,8,9.9
2006,9,7.2
2006,10,3.3
2006,11,-0.2
2006,12,2.0
2007,1,-1.0
2007,2,-1.4
2007,3,1.3
2007,4,3.0
2007,5,2.8
2007,6,8.6
2007,7,8.6
2007,8,8.7
2007,9,6.5
2007,10,4.1
2007,11,1.5
2007,12,0.9
2008,1,-1.0
2008,2,-0.8
2008,3,-0.6
2008,4,1.3
2008,5,6.0
2008,6,7.5
2008,7,9.5
2008,8,10.2
2008,9,8.7
2008,10,2.9
2008,11,1.2
2008,12,0.5
2009,1,0.8
2009,2,-2.0
2009,3,-1.0
2009,4,2.5
2009,5,5.5
2009,6,7.7
2009,7,9.1
2009,8,9.4
2009,9,6.9
2009,10,3.6
2009,11,1.9
2009,12,0.9
2010,1,1.0
2010,2,-1.6
2010,3,0.9
2010,4,1.1
2010,5,5.0
2010,6,8.6
2010,7,8.9
2010,8,10.1
2010,9,8.8
2010,10,5.2
2010,11,0.8
2010,12,0.3
2011,1,0.6
2011,2,0.2
2011,3,-1.5
2011,4,3.8
2011,5,3.7
2011,6,5.1
2011,7,9.6
2011,8,8.5
2011,9,6.4
2011,10,3.8
2011,11,2.5
2011,12,-2.1
2012,1,
2012,2,
2012,3,
2012,4,
2012,5,
2012,6,
2012,7,
2012,8,
2012,9,
2012,10,
2012,11,
2012,12,
2013,1,
2013,2,
2013,3,
2013,4,
2013,5,
2013,6,
2013,7,
2013,8,
2013,9,
2013,10,
2013,11,
2013,12,
2014,1,
2014,2,
2014,3,
2014,4,
2014,5,
2014,6,
2014,7,
2014,8,
2014,9,
2014,10,
2014,11,
2014,12,
2015,1,
2015,2,
2015,3,
2015,4,
2015,5,
2015,6,
2015,7,
2015,8,
2015,9,
2015,10,
2015,11,
2015,12,
2016,1,
2016,2,
2016,3,
2016,4,
2016,5,
2016,6,
2016,7,
2016,8,
2016,9,
2016,10,
2016,11,
2016,12,
2017,1,
2017,2,
2017,3,
2017,4,
2017,5,
2017,6,
2017,7,
2017,8,
2017,9,
2017,10,
2017,11,
2017,12,
2018,1,
2018,2,
2018,3,
2018,4,
2018,5,
2018,6,
2018,7,
2018,8,
2018,9,
2018,10,
2018,11,
2018,12,
2019,1,
2019,2,
2019,3,
2019,4,
2019,5,
2019,6,
2019,7,
2019,8,
2019,9,
2019,10,
2019,11,
2019,12,
2020,1,
2020,2,
2020,3,
2020,4,
2020,5,
2020,6,
2020,7,
2020,8,
2020,9,
2020,10,
2020,11,
2020,12,
2021,1,
2021,2,
2021,3,
2021,4,
2021,5,
2021,6,
2021,7,
2021,8,
2021,9,
2021,10,
2021,11,
2021,12,
2022,1,
2022,2,
2022,3,
2022,4,
2022,5,
2022,6,
2022,7,
2022,8,
2022,9,
2022,10,
2022,11,
