 ár,mán,  t
1999,9,6.8
1999,10,3.8
1999,11,0.6
1999,12,-2.0
2000,1,-0.9
2000,2,-2.5
2000,3,-1.6
2000,4,-1.3
2000,5,4.8
2000,6,5.4
2000,7,10.0
2000,8,9.9
2000,9,7.5
2000,10,3.9
2000,11,0.6
2000,12,-0.6
2001,1,1.3
2001,2,-1.3
2001,3,-3.0
2001,4,-0.1
2001,5,4.4
2001,6,5.2
2001,7,8.6
2001,8,8.3
2001,9,6.9
2001,10,4.3
2001,11,0.3
2001,12,0.2
2002,1,-0.3
2002,2,-4.1
2002,3,-3.2
2002,4,2.1
2002,5,2.9
2002,6,6.6
2002,7,8.9
2002,8,9.0
2002,9,7.3
2002,10,3.5
2002,11,3.2
2002,12,2.0
2003,1,-1.2
2003,2,1.4
2003,3,2.5
2003,4,3.9
2003,5,3.2
2003,6,7.5
2003,7,9.3
2003,8,11.5
2003,9,7.4
2003,10,2.9
2003,11,1.6
2003,12,-1.7
2004,1,-1.6
2004,2,-0.6
2004,3,2.1
2004,4,2.8
2004,5,3.6
2004,6,7.4
2004,7,10.3
2004,8,10.9
2004,9,7.4
2004,10,3.3
2004,11,0.4
2004,12,-1.9
2005,1,-1.1
2005,2,-0.7
2005,3,0.6
2005,4,0.5
2005,5,2.1
2005,6,7.0
2005,7,10.1
2005,8,8.6
2005,9,4.1
2005,10,1.3
2005,11,-0.6
2005,12,0.8
2006,1,1.1
2006,2,0.8
2006,3,-1.3
2006,4,1.0
2006,5,3.1
2006,6,8.8
2006,7,9.7
2006,8,9.6
2006,9,8.0
2006,10,3.8
2006,11,-1.4
2006,12,1.7
2007,1,-2.0
2007,2,-1.8
2007,3,0.8
2007,4,2.9
2007,5,3.0
2007,6,8.0
2007,7,8.2
2007,8,8.3
2007,9,5.8
2007,10,4.4
2007,11,0.2
2007,12,0.9
2008,1,-1.8
2008,2,-0.9
2008,3,-1.6
2008,4,0.2
2008,5,5.6
2008,6,7.4
2008,7,9.6
2008,8,9.9
2008,9,8.7
2008,10,1.1
2008,11,0.1
2008,12,-0.5
2009,1,0.6
2009,2,-3.2
2009,3,-1.4
2009,4,1.7
2009,5,5.3
2009,6,7.2
2009,7,8.9
2009,8,9.4
2009,9,6.5
2009,10,2.9
2009,11,2.0
2009,12,0.2
2010,1,0.7
2010,2,-2.3
2010,3,0.2
2010,4,-0.8
2010,5,3.8
2010,6,7.2
2010,7,8.6
2010,8,9.1
2010,9,8.2
2010,10,4.1
2010,11,-0.2
2010,12,-1.7
2011,1,-0.1
2011,2,0.5
2011,3,-2.0
2011,4,4.1
2011,5,3.2
2011,6,4.6
2011,7,8.6
2011,8,7.9
2011,9,6.8
2011,10,3.6
2011,11,3.0
2011,12,-3.1
2012,1,0.3
2012,2,1.0
2012,3,1.1
2012,4,-0.0
2012,5,3.3
2012,6,5.8
2012,7,8.9
2012,8,9.9
2012,9,5.5
2012,10,1.2
2012,11,-0.3
2012,12,-1.1
2013,1,1.5
2013,2,2.1
2013,3,-2.2
2013,4,-1.7
2013,5,3.5
2013,6,9.5
2013,7,9.2
2013,8,8.7
2013,9,5.3
2013,10,2.9
2013,11,-0.1
2013,12,-1.3
2014,1,2.1
2014,2,0.9
2014,3,0.1
2014,4,2.0
2014,5,4.9
2014,6,9.0
2014,7,11.1
2014,8,9.3
2014,9,8.6
2014,10,3.3
2014,11,3.6
2014,12,-1.1
2015,1,-1.3
2015,2,-1.1
2015,3,-0.1
2015,4,1.4
2015,5,2.0
2015,6,5.7
2015,7,6.4
2015,8,8.7
2015,9,8.7
2015,10,4.7
2015,11,0.4
2015,12,-1.0
2016,1,-1.0
2016,2,-1.8
2016,3,-0.1
2016,4,1.0
2016,5,4.7
2016,6,8.4
2016,7,8.9
2016,8,9.6
2016,9,7.7
2016,10,7.4
2016,11,2.2
2016,12,2.6
2017,1,-0.5
2017,2,2.5
2017,3,0.3
2017,4,1.2
2017,5,6.0
2017,6,6.6
2017,7,9.7
2017,8,8.8
2017,9,9.3
2017,10,4.8
2017,11,-0.5
2017,12,-1.3
2018,1,-0.5
2018,2,0.6
2018,3,0.5
2018,4,1.8
2018,5,6.6
2018,6,8.6
2018,7,10.0
2018,8,8.5
2018,9,6.0
2018,10,3.1
2018,11,1.3
2018,12,1.0
2019,1,-0.8
2019,2,-0.5
2019,3,-0.2
2019,4,3.9
2019,5,3.2
2019,6,6.5
2019,7,8.6
2019,8,7.9
2019,9,6.7
2019,10,2.9
2019,11,-0.2
2019,12,0.3
2020,1,-0.3
2020,2,-1.0
2020,3,-1.2
2020,4,1.4
2020,5,4.4
2020,6,8.2
2020,7,7.9
2020,8,9.9
2020,9,6.3
2020,10,3.9
2020,11,1.4
2020,12,-0.6
2021,1,-1.7
2021,2,0.4
2021,3,1.0
2021,4,0.7
2021,5,2.6
2021,6,7.8
2021,7,11.5
2021,8,11.5
2021,9,8.0
2021,10,3.2
2021,11,0.2
2021,12,-0.3
2022,1,-0.4
2022,2,-3.0
2022,3,1.1
2022,4,2.3
2022,5,3.5
2022,6,7.0
2022,7,8.3
2022,8,8.9
2022,9,7.7
2022,10,2.4
2022,11,4.0
2022,12,-3.8
2023,1,-1.4
2023,2,0.5
2023,3,-3.4
2023,4,2.3
