 ár,mán,  t
1991,6,7.8
1991,7,12.2
1991,8,10.8
1991,9,6.5
1991,10,3.8
1991,11,-1.0
1991,12,0.3
1992,1,2.0
1992,2,-1.6
1992,3,-0.5
1992,4,1.7
1992,5,4.9
1992,6,7.5
1992,7,8.9
1992,8,8.6
1992,9,5.9
1992,10,3.7
1992,11,-0.1
1992,12,-1.5
1993,1,-4.3
1993,2,-0.1
1993,3,0.8
1993,4,3.2
1993,5,4.0
1993,6,7.6
1993,7,7.8
1993,8,8.8
1993,9,8.6
1993,10,3.9
1993,11,3.0
1993,12,-3.5
1994,1,-3.3
1994,2,-0.4
1994,3,-2.1
1994,4,0.5
1994,5,6.1
1994,6,6.8
1994,7,11.2
1994,9,5.2
1994,10,1.4
1994,11,0.6
1994,12,-2.4
1995,1,-3.2
1995,2,-4.1
1995,3,-3.1
1995,4,-0.2
1995,5,3.5
1995,8,10.7
1995,11,0.6
1996,3,1.8
1996,4,3.1
1996,5,5.9
1996,6,8.6
1996,8,9.9
1996,10,3.3
1996,12,-1.3
1997,1,-0.5
1997,2,-3.1
1997,4,4.2
1997,5,4.3
1997,6,7.2
1997,7,12.2
1997,8,10.4
1997,9,6.7
1997,10,4.2
1997,11,1.7
1997,12,0.8
1998,1,-0.8
1998,2,-3.3
1998,3,-2.9
1998,4,2.1
1998,5,5.8
1998,6,8.8
1998,8,10.8
1998,10,1.6
1998,11,-0.4
1998,12,-0.6
1999,3,-3.0
1999,4,0.7
1999,5,5.6
1999,6,8.6
1999,7,10.8
