 ár,mán,  t
1969,8,11.3
1969,9,5.5
1969,10,2.5
1969,11,-3.8
1969,12,-1.9
1970,1,-1.9
1970,2,-5.0
1970,3,-4.7
1970,4,0.0
1970,5,4.5
1970,6,10.0
1970,7,6.9
1970,8,8.9
1970,9,5.6
1970,10,1.6
1970,11,-1.6
1970,12,0.9
1971,1,-6.3
1971,2,-1.5
1971,3,-1.1
1971,4,0.9
1971,5,5.6
1971,6,7.8
1971,7,10.1
1971,8,8.9
1971,9,6.6
1971,10,2.4
1971,11,-1.4
1971,12,-2.3
1972,1,1.7
1972,2,-0.2
1972,3,0.7
1972,4,1.8
1972,5,6.9
1972,6,7.4
1972,7,10.1
1972,8,9.3
1972,9,7.8
1972,10,3.5
1972,11,-1.6
1972,12,-0.6
1973,1,2.3
1973,2,-5.7
1973,3,1.3
1973,4,1.9
1973,5,4.1
1973,6,6.4
1973,7,10.4
1973,8,9.4
1973,9,8.2
1973,10,2.5
1973,11,-5.3
1973,12,-6.5
1974,1,-0.3
1974,2,-1.8
1974,3,3.3
1974,4,6.0
1974,5,6.2
1974,6,9.3
1974,7,9.6
1974,8,7.9
1974,9,4.2
1974,10,3.4
1974,11,0.6
1974,12,-5.0
1975,1,-7.5
1975,2,1.8
1975,3,-1.9
1975,4,-0.1
1975,5,5.3
1975,6,6.3
1975,7,10.8
1975,8,10.4
1975,9,2.9
1975,10,3.7
1975,11,0.8
1975,12,-2.5
1976,1,-5.1
1976,2,-1.0
1976,3,0.8
1976,4,1.8
1976,5,4.7
1976,6,9.0
1976,7,12.2
1976,8,11.4
1976,9,7.6
1976,10,4.2
1976,11,1.8
1976,12,-3.5
1977,1,-3.6
1977,2,-3.1
1977,3,0.0
1977,4,-1.4
1977,5,5.8
1977,6,8.6
1977,7,11.0
1977,8,9.5
1977,9,6.5
1977,10,2.6
1977,11,-2.7
1977,12,-1.1
1978,1,-4.1
1978,2,-4.8
1978,3,-1.5
1978,4,1.9
1978,5,6.0
1978,6,7.9
1978,7,10.2
1978,8,11.6
1978,9,5.8
1978,10,3.4
1978,11,-1.5
1978,12,-0.3
1979,1,-6.4
1979,2,-2.4
1979,3,-7.6
1979,4,-0.4
1979,5,-1.1
1979,6,8.4
1979,7,8.2
1979,8,7.9
1979,9,2.9
1979,10,3.6
1979,11,-1.3
1979,12,-2.0
1980,1,-2.5
1980,2,-0.5
1980,3,-0.3
1980,4,3.0
1980,5,6.7
1980,6,8.9
1980,7,10.8
1980,8,9.6
1980,9,6.2
1980,10,-1.2
1980,11,-0.8
1980,12,-5.3
1981,1,-4.5
1981,2,-3.6
1981,3,-3.5
1981,4,2.9
1981,5,4.4
1981,6,7.4
1981,7,8.9
1981,8,10.3
1981,9,5.3
1981,10,-1.2
1981,11,-2.5
1981,12,-4.4
1982,1,-3.7
1982,2,0.8
1982,3,-0.5
1982,4,2.6
1982,5,3.0
1982,6,9.1
1982,7,11.0
1982,8,7.7
1982,9,3.8
1982,10,2.5
1982,11,-2.2
1982,12,-3.5
1983,1,-3.8
1983,2,0.9
1983,3,-2.1
1983,4,-2.5
1983,5,2.7
1983,6,7.9
1983,7,9.8
1983,8,9.7
1983,9,4.1
1983,10,0.8
1983,11,0.1
1983,12,-2.6
1984,1,-5.7
1984,2,-0.8
1984,3,0.1
1984,4,3.3
1984,5,5.2
1984,6,9.7
1984,7,12.4
1984,8,11.1
1984,9,5.7
1984,10,0.7
1984,11,-1.2
1984,12,-0.2
1985,1,-2.9
1985,2,-2.4
1985,3,-2.1
1985,4,0.7
1985,5,5.7
1985,6,8.8
1985,7,8.8
1985,8,7.6
1985,9,4.1
1985,10,5.1
1985,11,-2.1
1985,12,-5.0
1986,1,-2.0
1986,2,-1.4
1986,3,-0.8
1986,4,1.5
1986,5,2.4
1986,6,9.7
1986,7,9.3
1986,8,8.9
1986,9,5.5
1986,10,0.5
1986,11,-1.7
1986,12,-2.7
1987,1,1.9
1987,2,-1.7
1987,3,-1.5
1987,4,2.5
1987,5,7.0
1987,6,8.6
1987,7,11.2
1987,8,9.3
1987,9,5.8
1987,10,0.9
1987,11,3.1
1987,12,0.6
1988,1,-5.8
1988,2,-4.2
1988,3,-3.5
1988,4,-2.9
1988,5,5.5
1988,6,9.8
1988,7,9.3
1988,8,10.1
1988,9,5.7
1988,10,2.5
1988,11,1.2
1988,12,-1.6
1989,1,-1.7
1989,2,-5.1
1989,3,-3.3
1989,4,-0.9
1989,5,3.6
1989,6,8.4
1989,7,11.2
1989,8,9.1
1989,9,6.5
1989,10,3.5
1989,11,0.2
1989,12,-2.0
1990,1,-1.8
1990,2,-3.7
1990,3,-3.7
1990,4,-1.4
1990,5,6.5
1990,6,9.0
1990,7,11.7
