 ár,mán,  t
1990,12,-3.6
1991,1,-1.6
1991,2,-2.9
1991,3,-0.7
1991,4,-3.6
1991,5,6.0
1991,6,6.9
1991,7,12.0
1991,8,9.2
1991,9,4.7
1991,10,1.7
1991,11,-3.4
1991,12,-3.1
1992,1,-0.3
1992,2,-3.7
1992,3,-3.7
1992,4,-1.6
1992,5,4.2
1992,6,7.7
1992,7,8.2
1992,8,7.2
1992,9,4.7
1992,10,0.7
1992,11,-5.0
1992,12,-4.1
1993,1,-7.4
1993,2,-2.9
1993,3,-1.4
1993,4,-0.3
1993,5,2.4
1993,6,5.4
1993,7,6.0
1993,8,7.6
1993,9,6.3
1993,10,0.8
1993,11,1.9
1993,12,-5.9
1994,1,-6.0
1994,2,-3.0
1994,3,-5.7
1994,4,-3.1
1994,5,3.8
1994,6,5.6
1994,7,11.6
1994,8,9.6
1994,9,3.8
1994,10,-0.8
1994,11,-1.0
1994,12,-4.8
1995,1,-6.1
1995,2,-7.2
1995,3,-5.9
1995,4,-2.7
1995,5,0.8
1995,6,8.5
1995,7,8.4
1995,8,10.9
1995,9,3.9
1995,10,-0.4
1995,11,-2.6
1995,12,-6.0
1996,1,-2.4
1996,2,-4.8
1996,3,-0.7
1996,4,0.2
1996,5,2.5
1996,6,7.4
1996,7,10.1
1996,8,8.3
1996,9,8.8
1996,10,0.9
1996,11,-7.8
1996,12,-6.3
1997,1,-5.0
1997,2,-5.7
1997,3,-3.9
1997,4,-0.2
1997,5,2.1
1997,6,6.2
1997,7,10.7
1997,12,-2.3
1998,1,-4.4
1998,2,-6.1
1998,3,-5.2
1998,4,-2.1
1998,5,5.0
1998,6,5.0
1998,7,7.6
1998,8,9.2
1998,11,-2.4
1998,12,-3.0
