 ár,mán,  t
1967,8,9.0
1967,9,6.6
1967,10,0.4
1967,11,-1.7
1967,12,-3.0
1968,1,-4.0
1968,2,-3.9
1968,3,-3.7
1968,4,0.1
1968,5,2.7
1968,6,5.7
1968,7,9.9
1968,8,8.8
1968,9,6.9
1968,10,-0.6
1968,11,2.9
1968,12,-2.0
1969,1,-4.6
1969,2,-6.2
1969,3,-4.5
1969,4,-1.6
1969,5,1.6
1969,6,6.3
1969,7,8.9
1969,8,10.7
1969,9,5.2
1969,10,3.0
1969,11,-3.4
1969,12,-2.0
1970,1,-1.9
1970,2,-4.0
1970,3,-4.2
1970,4,0.5
1970,5,3.6
1970,6,8.3
1970,7,6.8
1970,8,9.0
1970,9,5.8
1970,10,1.9
1970,11,-1.6
1970,12,0.2
1971,1,-6.1
1971,2,-1.7
1971,3,-0.9
1971,4,1.1
1971,5,4.4
1971,6,7.3
1971,7,8.7
1971,8,8.5
1971,9,6.3
1971,10,2.3
1971,11,-1.5
1971,12,-2.0
1972,1,1.7
1972,2,0.1
1972,3,0.9
1972,4,1.8
1972,5,6.3
1972,6,7.2
1972,7,9.4
1972,8,8.6
1972,9,7.4
1972,10,3.0
1972,11,-1.4
1972,12,0.1
1973,1,1.8
1973,2,-5.2
1973,3,-0.0
1973,4,1.3
1973,5,3.9
1973,6,5.7
1973,7,9.4
1973,8,8.9
1973,9,7.4
1973,10,2.5
1973,11,-4.4
1973,12,-6.4
1974,1,-0.1
1974,2,-1.8
1974,3,2.5
1974,4,5.7
1974,5,6.7
1974,6,8.1
1974,7,9.6
1974,8,7.7
1974,9,4.0
1974,10,3.3
1974,11,0.5
1974,12,-4.6
1975,1,-6.5
1975,2,0.7
1975,3,-2.1
1975,4,0.4
1975,5,5.2
1975,6,5.9
1975,7,9.8
1975,8,9.0
1975,9,3.8
1975,10,3.8
1975,11,0.9
1975,12,-2.8
1976,1,-4.8
1976,2,-1.2
1976,3,0.5
1976,4,1.0
1976,5,4.1
1976,6,9.0
1976,7,10.3
1976,8,10.1
1976,9,7.5
1976,10,4.4
1976,11,1.9
1976,12,-2.8
1977,1,-3.6
1977,2,-4.4
1977,3,0.0
1977,4,-0.6
1977,5,5.8
1977,6,7.7
1977,7,10.2
1977,8,9.0
1977,9,6.2
1977,10,2.6
1977,11,-3.1
1977,12,-1.1
1978,1,-4.2
1978,2,-4.5
1978,3,-1.4
1978,4,2.4
1978,5,5.7
1978,6,7.1
1978,7,9.6
1978,8,10.7
1978,9,5.3
1978,10,3.2
1978,11,-1.2
1978,12,-1.5
1979,1,-5.6
1979,2,-2.1
1979,3,-6.4
1979,4,-0.3
1979,5,-0.5
1979,6,7.4
1979,7,7.5
1979,8,7.9
1979,9,3.5
1979,10,3.8
1979,11,-0.5
1979,12,-2.1
1980,1,-2.7
1980,2,-1.0
1980,3,-0.9
1980,4,2.7
1980,5,6.4
1980,6,8.1
1980,7,9.6
1980,8,9.8
1980,9,6.4
1980,10,-0.8
1980,11,-1.0
1980,12,-3.7
1981,2,-3.7
1981,3,-3.3
1981,4,2.3
1981,5,3.7
1981,6,7.4
