 ár,mán,  t
1995,9,6.8
1995,10,2.8
1995,11,2.1
1995,12,-0.4
1996,1,0.6
1996,2,-1.1
1996,3,2.4
1996,4,1.5
1996,5,4.4
1996,6,7.0
1996,7,9.6
1996,8,8.4
1996,9,9.8
1996,10,2.9
1996,11,-1.5
1996,12,-0.1
1997,1,-0.0
1997,2,-2.0
1997,3,-1.7
1997,4,2.1
1997,5,3.0
1997,6,4.9
1997,7,9.0
1997,8,8.8
1997,9,7.0
1997,10,4.1
1997,11,2.2
1997,12,1.0
1998,1,0.2
1998,2,-2.3
1998,3,-2.4
1998,4,-0.1
1998,5,5.4
1998,6,5.4
1998,7,6.9
1998,8,8.6
1998,9,5.9
1998,10,2.5
1998,11,1.0
1998,12,0.5
1999,1,-0.7
1999,2,-1.5
1999,3,-2.0
1999,4,0.4
1999,5,4.6
1999,6,7.7
1999,7,9.2
1999,8,9.3
1999,9,6.1
1999,10,4.0
1999,11,1.4
1999,12,-0.5
2000,1,1.0
2000,2,-1.0
2000,3,-0.5
2000,4,0.5
2000,5,4.9
2000,6,6.3
2000,7,9.6
2000,8,9.8
2000,9,7.5
2000,10,4.3
2000,11,1.5
2000,12,-0.1
2001,1,1.9
2001,2,-0.5
2001,3,-2.0
2001,4,0.7
2001,5,4.9
2001,6,5.8
2001,7,8.1
2001,8,8.2
2001,9,7.9
2001,10,4.5
2001,11,1.4
2001,12,2.5
2002,1,0.0
2002,2,-3.7
2002,3,-2.2
2002,4,1.4
2002,5,2.5
2002,6,6.2
2002,7,8.5
2002,8,8.8
2002,9,7.9
2002,10,4.9
2002,11,3.6
2002,12,3.8
2003,1,0.8
2003,2,1.8
2003,3,2.6
2003,4,4.3
2003,5,4.3
2003,6,7.6
2003,7,8.6
2003,8,11.2
2003,9,8.2
2003,10,4.2
2003,11,2.5
2003,12,-0.1
2004,1,-0.9
2004,2,0.6
2004,3,2.8
2004,4,3.0
2004,5,4.3
2004,6,7.9
2004,7,10.2
2004,8,10.9
2004,9,8.4
2004,10,3.8
2004,11,1.3
2004,12,-0.9
2005,1,0.3
2005,2,1.0
