 ár,mán,  t
1975,4,0.4
1975,5,3.6
1975,6,4.6
1975,7,7.6
1975,8,7.8
1975,9,5.1
1975,10,4.9
1975,11,2.6
1975,12,-0.0
1976,1,-1.9
1976,2,1.7
1976,3,2.0
1976,4,1.6
1976,5,3.2
1976,6,5.9
1976,7,8.1
1976,8,8.8
1976,9,7.6
1976,10,6.5
1976,11,3.4
1976,12,-1.0
1977,1,-0.5
1977,2,0.8
1977,3,1.4
1977,4,0.2
1977,5,3.6
1977,6,6.3
1977,7,7.2
1977,8,7.5
1977,9,6.1
1977,10,5.2
1977,11,0.2
1977,12,1.5
1978,1,-1.4
1978,2,-0.9
1978,3,1.3
1978,4,1.7
1978,5,4.3
1978,6,6.1
1978,7,7.6
1978,8,8.4
1978,9,6.7
1978,10,4.5
1978,11,1.2
1978,12,1.8
1979,1,-3.5
1979,2,-0.2
1979,3,-3.6
1979,4,0.8
1979,5,0.0
1979,6,5.6
1979,7,6.0
1979,8,6.9
1979,9,4.8
1979,10,4.4
1979,11,1.1
1979,12,0.8
1980,1,0.5
1980,2,1.0
1980,3,1.0
1980,4,3.3
1980,5,4.5
1980,6,6.1
1980,7,7.5
1980,8,8.5
1980,9,7.1
1980,10,2.4
1980,11,1.0
1980,12,-1.2
1981,1,-1.8
1981,2,-0.8
1981,3,-1.0
1981,4,2.0
1981,5,2.6
1981,6,4.6
1981,7,6.7
1981,8,7.9
1981,9,6.3
1981,10,1.7
1981,11,0.1
1981,12,-1.3
1982,1,-0.5
1982,2,2.1
1982,3,1.1
1982,4,2.2
1982,5,2.0
1982,6,4.7
1982,7,7.3
1982,8,7.8
1982,9,5.6
1982,10,4.7
1982,11,1.1
1982,12,-0.4
1983,1,-1.0
1983,2,1.0
1983,3,-0.2
1983,4,-0.6
1983,5,2.9
1983,6,5.6
1983,7,7.2
1983,8,7.7
1983,9,5.3
1983,10,3.3
1983,11,1.2
1983,12,-0.1
1984,1,-1.6
1984,2,1.5
1984,3,0.8
1984,4,2.9
1984,5,4.5
1984,6,7.2
1984,7,9.0
1984,8,9.0
1984,9,6.9
1984,10,3.9
1984,11,2.6
1984,12,2.5
1985,1,-0.3
1985,2,0.8
1985,3,-0.3
1985,4,1.6
1985,5,4.5
1985,6,6.0
1985,7,7.8
1985,8,7.3
1985,9,5.7
1985,10,6.1
1985,11,-0.0
1985,12,-1.1
1986,1,0.8
1986,2,0.5
1986,3,1.7
1986,4,2.2
1986,5,3.4
1986,6,6.7
1986,7,8.4
1986,8,7.8
1986,9,6.6
1986,10,3.6
1986,11,1.6
1986,12,0.8
1987,1,2.3
1987,2,-0.3
1987,3,0.4
1987,4,3.0
1987,5,5.2
1987,6,6.0
1987,7,7.9
1987,8,8.6
1987,9,7.0
1987,10,3.8
1987,11,3.9
1987,12,2.0
1988,1,-2.2
1988,2,-0.8
1988,3,-1.0
1988,4,-0.7
1988,5,3.5
1988,6,6.9
1988,7,7.4
1988,8,8.3
1988,9,6.8
1988,10,3.8
1988,11,2.1
1988,12,0.9
1989,1,1.0
1989,2,-1.4
1989,3,-0.3
1989,4,1.7
1989,5,3.7
1989,6,5.8
1989,7,8.5
1989,8,8.0
1989,9,7.3
1989,10,4.8
1989,11,2.3
1989,12,0.6
1990,1,1.7
1990,2,0.2
1990,3,-0.8
1990,4,1.1
1990,5,4.0
1990,6,6.1
1990,7,7.7
1990,8,8.2
1990,9,6.9
1990,10,4.8
1990,11,2.8
1990,12,0.7
1991,1,2.0
1991,2,1.6
1991,3,2.4
1991,4,1.0
1991,5,5.4
1991,6,6.1
1991,7,8.6
1991,8,8.8
1991,9,7.2
1991,10,4.8
1991,11,1.4
1991,12,1.6
