 ár,mán,  t
1994,1,-2.1
1994,2,1.2
1994,3,-1.2
1994,4,1.3
1994,5,6.3
1994,6,7.8
1994,7,11.3
1994,8,10.4
1994,9,6.5
1994,10,3.0
1994,11,3.4
1994,12,-0.0
1995,1,-1.3
1995,2,-2.1
1995,3,-1.9
1995,4,0.2
1995,5,3.7
1995,6,10.2
1995,7,9.3
1995,8,10.9
1995,9,6.6
1995,10,3.5
1995,11,1.4
1995,12,-1.0
1996,1,2.1
1996,2,-1.1
1996,3,2.5
1996,4,3.1
1996,5,4.8
1996,6,7.9
1996,7,10.4
1996,8,9.6
1996,9,10.8
1996,10,4.3
1996,11,-2.5
1996,12,-1.6
1997,1,0.8
1997,2,-1.1
1997,3,0.1
1997,4,2.3
1997,5,4.0
1997,6,7.2
1997,7,10.3
1997,8,10.3
1997,9,8.1
1997,10,3.2
1997,11,3.5
1997,12,2.0
1998,1,-0.2
1998,2,-2.1
1998,3,-1.8
1998,4,0.6
1998,5,6.5
1998,6,6.8
1998,7,8.6
1998,8,9.8
1998,9,6.7
1998,10,2.4
1998,11,1.8
1998,12,1.1
1999,1,-0.7
1999,2,-1.6
1999,3,-1.9
1999,4,0.7
1999,5,5.7
1999,6,9.3
1999,7,10.9
1999,8,10.5
1999,9,8.1
1999,10,5.0
1999,11,1.9
1999,12,-1.4
2000,1,1.5
2000,2,-1.0
2000,3,-0.6
2000,4,-1.0
2000,5,6.2
2000,6,7.3
2000,7,11.0
2000,8,10.5
2000,9,8.2
2000,10,5.0
2000,11,1.8
2000,12,0.2
2001,1,2.3
2001,2,-0.2
2001,3,-2.0
2001,4,1.2
2001,5,6.1
2001,6,7.2
2001,7,9.9
2001,8,9.3
2001,9,7.8
2001,10,6.1
2001,11,1.0
2001,12,1.4
2002,1,0.9
2002,2,-3.0
2002,3,-1.3
2002,4,3.8
2002,5,5.0
2002,6,8.9
2002,7,10.2
2002,8,10.0
2002,9,8.1
2002,10,4.5
2002,11,4.2
2002,12,3.2
2003,1,-0.7
2003,2,3.1
2003,3,3.9
2003,4,4.9
2003,5,4.8
2003,6,8.5
2003,7,10.7
2003,8,11.7
2003,9,8.4
2003,10,4.0
2003,11,3.0
2003,12,-0.9
2004,1,-1.0
2004,2,-0.4
2004,3,3.8
2004,4,4.8
2004,5,5.6
2004,6,8.7
2004,7,11.0
2004,8,11.2
2004,9,8.9
2004,10,4.1
2004,11,1.1
2004,12,-0.7
2005,1,0.0
2005,2,0.3
2005,3,1.5
2005,4,2.2
2005,5,4.0
2005,6,8.8
2005,7,11.3
2005,8,9.4
2005,9,5.4
2005,10,2.9
2005,11,0.4
2005,12,2.1
2006,1,1.9
2006,2,1.4
2006,3,-0.8
2006,4,1.9
2006,5,4.7
2006,6,10.2
2006,7,10.9
2006,8,10.6
2006,9,9.1
2006,10,4.8
2006,11,0.2
2006,12,3.4
