 ár,mán,  t
1960,1,
1960,2,
1960,3,
1960,4,
1962,1,-2.0
1962,2,-2.9
1962,3,-6.7
1962,4,1.8
1962,5,4.9
1962,6,8.3
1962,7,10.4
1962,8,7.8
1962,9,5.5
1962,10,3.0
1962,11,-1.9
1962,12,-3.4
1963,1,-5.0
1963,2,-3.4
1963,3,1.1
1963,4,0.7
1963,5,3.2
1963,6,10.6
1963,7,8.5
1963,8,7.5
1963,9,3.8
1963,10,2.0
1963,11,-4.6
1963,12,-1.5
1964,1,0.2
1964,2,0.4
1964,3,3.3
1964,4,1.4
1964,5,5.7
1964,6,8.8
1964,7,10.4
1964,8,7.1
1964,9,3.4
1964,10,2.4
1964,11,-0.9
1964,12,-4.4
1965,1,-3.7
1965,2,1.4
1965,3,-6.5
1965,4,0.7
1965,5,4.7
1965,6,8.4
1965,7,10.1
1965,8,8.9
1965,9,3.6
1965,10,4.9
1965,11,-4.0
1965,12,-7.2
1966,1,-5.6
1966,2,-7.4
1966,3,-4.8
1966,4,-0.2
1966,5,3.0
1966,6,10.1
1966,7,9.3
1966,8,8.0
1966,9,5.3
1966,10,-0.7
1966,11,-2.4
1966,12,-5.0
1967,1,-2.6
1967,2,-0.8
1967,3,-7.3
1967,4,-0.3
1967,5,2.0
1967,6,8.6
1967,7,8.0
1967,8,9.0
1967,9,6.5
1967,10,-0.3
1967,11,-2.4
1967,12,-4.4
1968,1,-5.7
1968,2,-6.0
1968,3,-4.8
1968,4,-0.9
1968,5,3.0
1968,6,6.7
1968,7,11.7
1968,8,9.6
1968,9,6.7
1968,10,-2.1
1968,11,0.8
1968,12,-4.0
1969,1,-4.5
1969,2,-7.9
1969,3,-5.5
1969,4,-0.9
1969,5,4.0
1969,6,10.0
1969,7,9.3
1969,8,11.0
1969,9,4.5
1969,10,1.7
1969,11,-5.0
1969,12,-3.2
1970,1,-3.1
1970,2,-6.2
1970,3,-5.9
1970,4,-1.0
1970,5,4.3
1970,6,10.5
1970,7,7.0
1970,8,8.8
1970,9,4.4
1970,10,0.7
1970,11,-3.2
1970,12,-1.7
1971,1,-7.7
1971,2,-2.3
1971,3,-1.7
1971,4,0.7
1971,5,5.7
1971,6,8.1
1971,7,10.2
1971,8,8.4
1971,9,5.8
1971,10,1.3
1971,11,-2.6
1971,12,-3.4
1972,1,0.9
1972,2,-0.9
1972,3,0.6
1972,4,0.9
1972,5,7.1
1972,6,7.7
1972,7,10.4
1972,8,8.5
1972,9,6.4
1972,10,2.6
1972,11,-1.8
1972,12,-0.7
1973,1,0.7
1973,2,-6.6
1973,3,0.2
1973,4,0.8
1973,5,4.0
1973,6,6.8
1973,7,10.4
1973,8,9.1
1973,9,7.2
1973,10,1.4
1973,11,-7.6
1973,12,-7.6
1974,1,-0.9
1974,2,-2.5
1974,3,2.2
1974,4,5.8
1974,5,6.6
1974,6,9.2
1974,7,9.6
1974,8,7.8
1974,9,3.5
1974,10,1.1
1974,11,-1.0
1974,12,-5.5
1975,1,-8.0
1975,2,-0.5
1975,3,-2.9
1975,4,-0.7
1975,5,5.6
1975,6,6.2
1975,7,11.3
1975,8,10.6
1975,9,3.0
1975,10,2.5
1975,11,-0.6
1975,12,-3.7
1976,1,-5.8
1976,2,-1.1
1976,3,0.5
1976,4,1.8
1976,5,5.2
1976,6,9.8
1976,7,12.3
1976,8,11.4
1976,9,5.9
1976,10,3.2
1976,11,0.8
1976,12,-5.8
1977,1,-3.8
1977,2,-5.5
1977,3,-0.9
1977,4,-2.0
1977,5,5.5
1977,6,9.0
1977,7,11.2
1977,8,9.3
1977,9,5.6
1977,10,1.8
1977,11,-3.8
1977,12,-2.1
1978,1,-4.9
1978,2,-5.8
1978,3,-1.7
1978,4,1.4
1978,5,5.9
1978,6,8.4
1978,7,10.3
1978,8,11.4
1978,9,5.0
1978,10,2.6
1978,11,-2.5
1978,12,-1.4
1979,1,-7.4
1979,2,-4.0
1979,3,-9.0
1979,4,-0.9
1979,5,-1.3
1979,6,8.5
1979,7,8.4
1979,8,7.9
2018,12,
2019,1,
2019,2,
2019,3,
2019,4,
2019,5,
2019,6,
2019,7,
2019,8,
2019,9,
2019,10,
2019,11,
2019,12,
2020,1,
2020,2,
2020,3,
2020,4,
2020,5,
2020,6,
2020,7,
2020,8,
2020,9,
2020,10,
2020,11,
2020,12,
2021,1,
2021,2,
2021,3,
2021,4,
2021,5,
2021,6,
2021,7,
2021,8,
2021,9,
2021,10,
2021,11,
2021,12,
2022,1,
2022,2,
2022,3,
2022,4,
2022,5,
2022,6,
2022,7,
2022,8,
2022,9,
2022,10,
2022,11,
