 ár,mán,  t
1995,3,-3.3
1995,4,-0.7
1995,5,1.6
1995,6,10.0
1995,7,9.3
1995,8,11.4
1995,9,6.1
1995,10,2.2
1995,11,-0.2
1995,12,-3.4
1996,1,-0.6
1996,2,-2.8
1996,3,2.4
1996,4,2.6
1996,5,4.5
1996,6,8.6
1996,7,10.8
1996,8,9.8
1996,9,10.9
1996,10,3.5
1996,11,-5.1
1996,12,-3.9
1997,1,-2.5
1997,2,-3.1
1997,3,-1.9
1997,4,1.7
1997,5,3.2
1997,6,6.6
1997,7,11.7
1997,8,11.4
1997,9,7.6
1997,10,2.9
1997,11,2.0
1997,12,0.1
1998,1,-1.4
1998,2,-4.8
1998,3,-4.0
1998,4,-0.6
1998,5,6.0
1998,6,4.7
1998,7,7.6
1998,8,9.9
1998,9,6.8
1998,10,1.4
1998,11,-0.8
1998,12,-0.5
1999,1,-2.2
1999,2,-2.7
1999,3,-3.5
1999,4,-0.8
1999,5,5.6
1999,12,-3.1
2000,1,-1.1
2000,2,-3.3
2000,3,-1.7
