 ár,mán,  t
1937,4,
1937,5,
1937,6,
1937,7,
1937,8,
1937,9,
1937,10,
1937,11,
1937,12,
1938,1,
1938,2,
1938,3,
1938,4,
1938,5,
1938,6,
1938,7,
1938,8,
1938,9,
1938,10,
1938,11,
1938,12,
1939,1,
1939,2,
1939,3,
1939,4,
1939,6,
1939,7,
1939,8,
1939,9,
1941,2,
1941,3,
1941,4,
1941,5,
1941,6,
1941,7,
1941,8,
1941,9,
1941,10,
1941,11,
1941,12,
1942,1,
1942,2,
1942,3,
1942,4,
1942,5,
1942,6,
1942,7,
1942,8,
1942,9,
1942,10,
1942,11,
1942,12,
1943,1,
1943,2,
1943,3,
1943,4,
1943,5,
1943,6,
1943,7,
1943,8,
1943,9,
1943,10,
1943,11,
1943,12,
1944,1,
1944,2,
1944,3,
1944,4,
1944,5,
1944,6,
1944,7,
1944,8,
1944,9,
1944,10,
1944,11,
1944,12,
1945,1,
1945,2,
1945,3,
1945,4,
1945,5,
1945,6,
1945,7,
1945,8,
1945,9,
1945,10,
1945,11,
1945,12,
1946,1,
1946,2,
1946,3,
1946,4,
1946,5,
1946,6,
1946,7,
1946,8,
1946,9,
1946,10,
1946,11,
1946,12,
1950,1,
1950,2,
1950,3,
1950,4,
1950,5,
1950,6,
1950,7,
1950,8,
1950,9,
1950,10,
1950,11,
1950,12,
1951,1,
1951,2,
1951,3,
1951,4,
1951,5,
1951,6,
1951,7,
1951,8,
1951,9,
1951,10,
1951,11,
1951,12,
1952,1,
1952,2,
1952,3,
1952,4,
1952,5,
1952,6,
1952,7,
1952,8,
1952,9,
1952,10,
1952,11,
1952,12,
1953,1,
1953,2,
1953,3,
1953,4,
1953,5,
1953,6,
1953,7,
1953,8,
1953,9,
1953,10,
1953,11,
1953,12,
1954,1,
1954,2,
1954,3,
1954,4,
1954,5,
1954,6,
1954,7,
1954,8,
1954,9,
1954,10,
1954,11,
1954,12,
1955,1,
1955,2,
1955,3,
1955,4,
1955,5,
1955,6,
1955,7,
1955,8,
1955,9,
1955,10,
1955,11,
1955,12,
1956,1,
1956,2,
1956,3,
1956,4,
1956,5,
1956,6,
1956,7,
1956,8,
1956,9,
1956,10,
1956,11,
1956,12,
1957,1,
1957,2,
1957,3,
1957,4,
1957,5,
1957,6,
1957,7,
1957,8,
1957,9,
1957,10,
1957,11,
1957,12,
1958,1,
1958,2,
1958,3,
1958,4,
1958,5,
1958,6,
1958,7,
1958,8,
1958,9,
1958,10,
1958,11,
1958,12,
1959,1,
1959,2,
1959,3,
1959,4,
1959,5,
1959,6,
1959,7,
1959,8,
1959,9,
1959,10,
1959,11,
1959,12,
1960,1,
1960,2,
1960,3,
1960,4,
1960,5,
1960,6,
1960,7,
1960,8,
1960,9,
1960,10,
1960,11,
1960,12,
1961,1,0.2
1961,2,0.1
1961,3,-0.4
1961,4,-0.2
1961,5,8.0
1961,6,8.0
1961,7,9.9
1961,8,10.0
1961,9,8.7
1961,10,5.7
1961,11,2.0
1961,12,-3.0
1962,1,0.2
1962,2,-1.4
1962,3,-5.0
1962,4,3.0
1962,5,5.4
1962,6,8.2
1962,7,10.5
1962,8,8.4
1962,9,6.7
1962,10,4.3
1962,11,0.2
1962,12,-0.8
1963,1,-2.8
1963,2,-1.5
1963,3,2.8
1963,4,1.6
1963,5,4.8
1963,6,10.6
1963,7,9.3
1963,8,8.2
1963,9,5.5
1963,10,4.5
1963,11,-1.6
1963,12,0.0
1964,1,1.9
1964,2,1.1
1964,3,4.9
1964,4,2.5
1964,5,6.2
1964,6,8.4
1964,7,11.0
1964,8,7.8
1964,9,5.2
1964,10,5.0
1964,11,1.5
1964,12,-2.8
1965,1,-1.3
1965,2,2.1
1965,3,-3.7
1965,4,1.5
1965,5,4.8
1965,6,7.6
1965,7,9.6
1965,8,9.7
1965,9,5.1
1965,10,6.8
1965,11,-0.7
1965,12,-3.8
1966,1,-2.8
1966,2,-5.4
1966,3,-3.0
1966,4,2.1
1966,5,4.4
1966,6,10.1
1966,7,10.2
1966,8,8.6
1966,9,6.5
1966,10,2.2
1966,11,-0.4
1966,12,-2.6
1967,1,-0.5
1967,2,0.9
1967,3,-5.9
1967,4,0.9
1967,5,2.0
1967,6,8.4
1967,7,8.2
1967,8,9.4
1967,9,7.9
1967,10,1.5
1967,11,-0.3
1967,12,-2.2
1968,1,-4.0
1968,2,-4.0
1968,3,-3.5
1968,4,0.4
1968,5,2.8
1968,6,6.8
1968,7,12.0
1968,8,10.3
1968,9,7.9
1968,10,0.7
1968,11,3.4
1968,12,-0.9
1969,1,-2.6
1969,2,-4.9
1969,3,-2.8
1969,4,1.1
1969,5,3.6
1969,6,9.8
1969,7,10.2
1969,8,11.4
1969,9,6.4
1969,10,3.9
1969,11,-3.0
1969,12,-0.5
1970,1,-0.2
1970,2,-4.0
1970,3,-4.2
1970,4,-0.1
1970,5,5.7
1970,6,11.2
1970,7,7.6
1970,8,9.4
1970,9,6.6
1970,10,3.2
1970,11,-0.5
1970,12,0.6
1971,1,-5.2
1971,2,0.1
1971,3,-0.1
1971,4,1.9
1971,5,6.3
1971,6,7.8
1971,7,10.8
1971,8,9.5
1971,9,7.2
1971,10,4.1
1971,11,-0.5
1971,12,-1.2
1972,1,3.0
1972,2,1.8
1972,3,2.3
1972,4,2.5
1972,5,6.7
1972,6,8.1
1972,7,11.2
1972,8,9.6
1972,9,7.8
1972,10,4.5
1972,11,0.5
1972,12,1.6
1973,1,3.0
1973,2,-3.8
1973,3,2.6
1973,4,1.5
1973,5,4.3
1973,6,7.5
1973,7,10.8
1973,8,9.3
1973,9,8.2
1973,10,3.9
1973,11,-4.8
1973,12,-5.3
1974,1,1.4
1974,2,-0.6
1974,3,4.2
