 ár,mán,  t
1937,1,1.2
1937,2,-0.7
1937,3,-2.7
1937,4,4.4
1937,5,6.1
1937,6,8.6
1937,7,9.2
1937,8,9.9
1937,9,7.5
1937,10,4.3
1937,11,2.9
1937,12,1.8
1938,1,-0.3
1938,2,0.7
1938,3,1.7
1938,4,4.8
1938,5,4.0
1938,6,7.8
1938,7,8.7
1938,8,9.3
1938,9,7.7
1938,10,4.7
1938,11,2.1
1938,12,2.5
1939,1,-1.4
1939,2,0.9
1939,3,3.1
1939,4,2.8
1939,5,7.1
1939,6,8.7
1939,7,9.2
1939,8,10.7
1939,9,9.7
1939,10,5.8
1939,11,1.1
1939,12,-0.2
1940,1,1.6
1940,2,-0.1
1940,3,-1.1
1940,4,2.0
1940,5,6.8
1940,6,9.5
1940,7,9.1
1940,8,9.2
1940,9,6.8
1940,10,5.1
1940,11,0.8
1940,12,1.7
1941,1,-0.8
1941,2,-1.9
1941,3,0.5
1941,4,2.2
1941,5,5.8
1941,6,9.3
1941,7,10.1
1941,8,9.4
1941,9,9.9
1941,10,5.9
1941,11,3.9
1941,12,1.7
1942,1,2.2
1942,2,-0.7
1942,3,1.6
1942,4,3.0
1942,5,5.0
1942,6,7.7
1942,7,9.7
1942,8,9.5
1942,9,6.8
1942,10,2.8
1942,11,2.5
1942,12,1.3
1943,1,-0.2
1943,2,-1.6
1943,3,1.2
1943,4,2.2
1943,5,4.0
1943,6,7.0
1943,7,9.9
1943,8,7.1
1943,9,7.0
1943,10,4.9
1943,11,1.8
1943,12,2.2
1944,1,-2.2
1944,2,-1.1
1944,3,0.6
1944,4,2.1
1944,5,4.3
1944,6,7.4
1944,7,8.6
1944,8,8.8
1944,9,6.7
1944,10,4.5
1944,11,0.6
1944,12,0.1
1945,1,-2.0
1945,2,0.5
1945,3,3.3
1945,4,3.5
1945,5,5.1
1945,6,7.4
1945,7,10.5
1945,8,10.1
1945,9,8.7
1945,10,6.2
1945,11,4.9
1945,12,1.1
1946,1,3.2
1946,2,-0.7
1946,3,1.9
1946,4,3.1
1946,5,6.8
1946,6,7.5
1946,7,10.2
1946,8,9.6
1946,9,7.6
1946,10,6.6
1946,11,1.7
1946,12,3.1
1950,1,3.1
1950,2,-0.8
1950,3,1.5
1950,4,1.0
1950,5,5.4
1950,6,8.0
1950,7,9.6
1950,8,10.3
1950,9,7.4
1950,10,5.1
1950,11,1.6
1950,12,-1.3
1951,1,0.1
1951,2,0.8
1951,3,-2.5
1951,4,-0.8
1951,5,6.0
1951,6,6.8
1951,7,9.7
1951,8,9.7
1951,9,8.7
1951,10,5.4
1951,11,1.9
1951,12,-0.5
1952,1,-1.4
1952,2,0.4
1952,3,0.2
1952,4,3.6
1952,5,4.7
1952,6,6.6
1952,7,9.3
1952,8,8.3
1952,9,6.8
1952,10,5.8
1952,11,1.8
1952,12,1.3
1953,1,0.4
1953,2,1.1
1953,3,4.1
1953,4,-0.7
