 ár,mán,  t
1983,1,-2.9
1983,2,0.5
1983,3,-0.3
1983,4,-0.2
1983,5,5.8
1983,6,8.3
1983,7,9.6
1983,8,8.6
1983,9,5.6
1983,10,3.0
1983,11,-0.1
1983,12,-1.0
1984,1,-5.2
1984,2,0.3
1984,3,0.8
1984,4,3.3
1984,5,6.0
1984,6,10.2
1984,7,11.0
1984,8,9.9
1984,9,6.7
1984,10,2.6
1984,11,1.2
1984,12,0.2
1985,1,-1.3
1985,2,0.7
1985,3,-0.5
1985,4,3.7
1985,5,6.7
1985,6,8.9
1985,7,10.4
1985,8,9.6
1985,9,6.2
1985,10,6.1
1985,11,-2.0
1985,12,-2.0
1986,1,
