 ár,mán,  t
1980,9,6.2
1980,10,0.9
1980,11,-1.1
1980,12,-3.6
1981,1,-4.7
1981,2,-4.2
1981,3,-3.0
1981,4,0.5
1981,5,1.9
1981,6,4.8
1981,7,7.0
1981,8,8.7
1981,9,5.1
1981,10,-0.4
1981,11,-1.8
1981,12,-3.1
1982,1,-3.1
1982,2,0.2
1982,3,-1.2
1982,4,0.5
1982,5,0.9
1982,6,5.3
1982,7,8.8
1982,8,7.1
1982,9,4.2
1982,10,3.7
1982,11,-1.1
1982,12,-2.5
1983,1,-3.5
1983,2,-0.7
1983,3,-2.6
1983,4,-3.0
1983,5,1.4
1983,6,6.0
1983,7,8.3
1983,8,8.0
1983,9,4.2
1983,10,1.6
1983,11,-1.0
1983,12,-1.9
1984,1,-3.8
1984,2,-0.2
1984,3,-0.5
1984,4,2.8
1984,5,4.6
1984,6,7.1
1984,7,9.8
1984,8,9.9
1984,9,5.5
1984,10,3.0
1984,11,0.7
1984,12,0.2
1985,1,-1.6
1985,2,-1.6
1985,3,-2.0
1985,4,0.3
1985,5,4.4
1985,6,6.1
1985,7,7.1
1985,8,6.3
1985,9,4.2
1985,10,4.3
1985,11,-1.7
1985,12,-2.6
1986,1,-1.0
1986,2,-1.8
1986,3,-0.4
1986,4,0.5
1986,5,1.7
1986,6,8.5
1986,7,8.4
1986,8,8.3
1986,9,4.5
1986,10,1.4
1986,11,-0.5
1986,12,-1.4
1987,1,0.4
1987,2,-2.2
1987,3,-1.3
1987,4,2.1
1987,5,5.0
1987,6,6.6
1987,7,9.3
1987,8,8.5
1987,9,6.0
1987,10,1.7
1987,11,2.5
1987,12,0.2
1988,1,-4.4
1988,2,-3.4
1988,3,-3.3
1988,4,-3.0
1988,5,3.0
1988,6,8.3
1988,7,7.2
1988,8,8.4
1988,9,5.5
1988,10,1.6
1988,11,-0.5
1988,12,-2.0
1989,1,-2.1
1989,2,-4.0
1989,3,-2.4
1989,4,-0.7
1989,5,2.1
1989,6,6.5
1989,7,9.6
1989,8,7.9
1989,9,6.1
1989,10,3.1
1989,11,0.1
1989,12,-0.9
1990,1,0.3
1990,2,-1.3
1990,3,-3.6
1990,4,-1.5
1990,5,4.0
1990,6,6.4
1990,7,9.0
1990,8,8.2
1990,9,5.3
1990,10,2.7
1990,11,1.0
1990,12,-1.6
1991,1,0.5
1991,2,0.3
1991,3,1.0
1991,4,-1.0
1991,5,5.6
1991,6,5.7
1991,7,10.1
1991,8,9.7
1991,9,5.8
1991,10,3.7
1991,11,-0.2
1991,12,-0.8
1992,1,0.9
1992,2,-1.8
1992,3,-1.8
1992,4,0.0
1992,5,4.1
1992,6,7.5
1992,7,7.4
1992,8,7.5
1992,9,5.8
1992,10,2.9
1992,11,-0.1
1992,12,-1.2
1993,1,-3.6
1993,2,-1.5
1993,3,-1.1
1993,4,1.4
1993,5,3.4
1993,6,5.1
1993,7,5.8
1993,8,7.3
1993,9,7.0
1993,10,2.6
1993,11,2.9
1993,12,-1.7
1994,1,-2.6
1994,2,-0.4
1994,3,-2.0
1994,4,-0.0
1994,5,4.3
1994,6,5.9
1994,7,10.3
1994,8,9.1
1994,9,5.5
1994,10,1.1
1994,11,1.4
1994,12,-1.3
1995,1,-2.7
1995,2,-2.9
1995,3,-2.7
1995,4,-1.3
1995,5,1.3
1995,6,7.8
1995,7,7.5
1995,8,9.8
1995,9,5.7
1995,10,2.6
1995,11,0.2
1995,12,-2.5
1996,1,-0.0
1996,2,-1.7
1996,3,1.4
1996,4,1.4
1996,5,3.6
1996,6,6.8
1996,7,9.8
1996,8,9.1
1996,9,9.6
1996,10,2.7
1996,11,-3.4
1996,12,-1.8
1997,1,-1.6
1997,2,-1.8
1997,3,-2.3
1997,4,0.3
1997,5,2.1
1997,6,5.1
1997,7,9.7
1997,8,9.2
1997,9,6.6
1997,10,2.4
1997,11,2.5
1997,12,0.9
1998,1,-0.7
1998,2,-3.8
1998,3,-3.9
1998,4,-0.4
1998,5,4.6
1998,6,4.7
1998,7,6.1
1998,8,8.6
1998,9,5.8
1998,10,1.9
1998,11,0.6
1998,12,0.0
1999,1,-1.0
1999,2,-2.0
1999,3,-2.3
1999,4,-0.7
1999,6,8.3
1999,7,9.9
1999,8,9.9
1999,9,6.8
1999,10,3.9
1999,11,0.8
1999,12,-1.7
2000,1,-1.1
2000,2,-2.1
2000,3,-1.5
2000,4,-1.1
2000,5,4.6
2000,6,5.6
2000,7,10.3
2000,8,9.8
2000,9,7.6
2000,10,4.1
2000,11,1.1
2000,12,-0.6
2001,1,1.1
2001,2,-1.1
2001,3,-2.6
2001,4,0.0
2001,5,4.5
2001,6,5.2
2001,7,8.3
2001,8,8.4
2001,9,7.1
2001,10,4.4
2001,11,0.2
2001,12,-0.0
2002,1,-0.1
2002,2,-3.7
2002,3,-2.9
2002,4,2.1
2002,5,3.0
2002,6,6.3
2002,7,8.4
2002,8,9.1
2002,9,7.9
2002,10,4.1
2002,11,3.9
2002,12,2.2
2003,1,-1.4
2003,2,1.4
2003,3,2.5
2003,4,4.2
2003,5,3.4
2003,6,7.7
2003,7,9.0
2003,8,11.4
2003,9,7.7
2003,10,3.2
2003,11,2.0
2003,12,-1.6
2004,1,-1.5
2004,2,-0.4
2004,3,2.3
2004,4,2.9
2004,5,3.8
2004,6,7.3
2004,7,10.2
2004,8,10.8
2004,9,7.8
2004,10,3.5
2004,11,0.5
2004,12,-2.0
2005,1,-1.4
2005,2,-0.9
2005,3,0.6
2005,4,0.9
2005,5,2.5
2005,6,6.8
2005,7,9.8
2005,8,8.5
2005,9,4.3
2005,10,1.6
2005,11,-0.5
2005,12,0.9
2006,1,0.7
2006,2,0.9
2006,3,-0.7
2006,4,1.2
2006,5,3.2
2006,6,8.6
2006,7,9.5
2006,8,9.5
2006,9,7.8
2006,10,3.8
2006,11,-0.7
2006,12,1.7
2007,1,-1.7
2007,2,-0.7
2007,3,1.0
2007,4,2.9
2007,5,3.0
2007,6,8.2
2007,7,8.3
2007,8,8.2
2007,9,6.0
2007,10,4.5
2007,11,-0.1
2007,12,1.0
2008,1,-1.2
2008,2,-0.7
2008,3,-1.0
2008,4,0.5
2008,5,5.3
2008,6,7.3
2008,7,9.2
2008,8,10.1
2008,9,8.5
2008,10,2.0
2008,11,0.5
2008,12,-0.5
2009,1,0.5
