 ár,mán,  t
1972,7,9.5
1972,8,9.2
1972,9,7.4
1972,10,3.4
1972,11,-0.7
1972,12,0.6
1973,1,2.3
1973,2,-4.7
1973,3,-0.1
1973,4,2.0
1973,5,3.8
1973,6,6.5
1973,7,9.2
1973,8,9.3
1973,9,7.9
1973,10,3.0
1973,11,-3.3
1973,12,-5.3
1974,1,0.4
1974,2,-1.6
1974,3,2.5
1974,4,5.2
1974,5,7.2
1974,6,8.1
1974,7,10.8
1974,8,8.7
1974,9,4.5
1974,10,3.8
1974,11,2.4
1974,12,-3.6
1975,1,-4.9
1975,2,1.5
1975,3,-1.6
1975,4,1.1
1975,5,4.8
1975,6,6.5
1975,7,10.0
1975,8,10.1
1975,9,4.2
1975,10,4.6
1975,11,1.1
1975,12,-2.9
1976,1,-3.8
1976,2,-1.1
1976,3,0.5
1976,4,1.3
1976,5,4.8
1976,6,9.3
1976,7,11.5
1976,8,9.5
1976,9,8.4
1976,10,5.4
1976,11,2.1
1976,12,-1.4
1977,1,-2.5
1977,2,-1.4
1977,3,-0.1
1977,4,-0.1
1977,5,6.4
1977,6,7.9
1977,7,10.6
1977,8,9.9
1977,9,6.3
1977,10,3.1
1977,11,-1.5
1977,12,0.1
1978,1,-2.0
1978,2,-2.4
1978,3,-0.8
1978,4,2.9
1978,5,5.5
1978,6,7.2
1978,7,10.7
1978,8,10.9
1978,9,6.0
1978,10,3.7
1978,11,-0.7
1978,12,1.6
1979,1,-4.1
1979,2,-0.6
1979,3,-5.5
1979,4,0.1
1979,5,0.4
1979,6,7.5
1979,7,8.7
1979,8,8.7
1979,9,3.5
1979,10,3.9
1979,11,0.2
1979,12,-0.2
1980,1,-1.0
1980,2,0.6
1980,3,-0.2
1980,4,2.5
1980,5,7.1
1980,6,8.1
1980,7,10.2
1980,8,9.6
1980,9,6.6
1980,10,0.9
1980,11,0.1
1980,12,-3.0
1981,1,-3.3
1981,2,-3.6
1981,3,-3.3
1981,4,2.5
1981,5,4.6
1981,6,7.9
1981,7,9.7
1981,8,9.9
1981,9,5.1
1981,10,-0.2
1981,11,-1.7
1981,12,-2.5
1982,1,-2.4
1982,2,0.2
1982,3,-1.1
1982,4,2.0
1982,5,3.1
1982,6,8.7
1982,7,10.2
1982,8,7.6
1982,9,4.0
1982,10,3.7
1982,11,-1.0
1982,12,-2.0
1983,1,-4.1
1983,2,1.1
1983,3,-3.2
1983,4,-1.6
1983,5,4.0
1983,6,7.5
1983,7,9.2
1983,8,8.2
1983,9,5.3
1983,10,2.0
1983,11,0.4
1983,12,-1.5
1984,1,-3.3
1984,2,-0.7
1984,3,0.4
1984,4,1.9
1984,5,4.8
1984,6,8.8
1984,7,11.3
1984,8,9.7
1984,9,6.0
1984,10,2.7
1984,11,-0.6
1984,12,0.3
1985,1,-0.6
1985,2,-0.2
1985,3,-1.2
1985,4,2.7
1985,5,6.0
1985,6,8.8
1985,7,8.8
1985,8,8.6
1985,9,5.1
1985,10,5.3
1985,11,0.2
1985,12,-2.5
1986,1,-1.8
1986,2,1.1
1986,3,-0.5
1986,4,2.0
1986,5,3.0
1986,6,8.2
1986,7,9.0
1986,8,9.2
1986,9,5.8
1986,10,1.6
1986,11,-0.9
1986,12,-1.4
1987,1,3.4
1987,2,-0.2
1987,3,-1.1
1987,4,2.5
1987,5,6.0
1987,6,8.4
1987,7,10.8
1987,8,9.4
1987,9,6.3
1987,10,1.1
1987,11,4.1
1987,12,2.2
1988,1,-3.5
1988,2,-2.3
1988,3,-3.4
1988,4,-1.8
1988,5,5.9
1988,6,8.3
1988,7,9.8
1988,8,9.4
1988,9,5.5
1988,10,2.7
1988,11,1.9
1988,12,-0.7
1989,1,-2.0
1989,2,-5.0
1989,3,-3.0
1989,4,0.2
1989,5,3.3
1989,6,8.4
1989,8,9.0
1989,9,6.3
1989,10,4.2
1989,11,2.1
1989,12,-0.6
1990,1,-0.8
1990,2,-3.1
1990,3,-4.2
1990,4,-1.7
1990,6,9.2
1990,7,11.6
1990,8,10.1
1990,9,5.7
1990,10,3.4
1990,11,2.6
1991,1,0.7
1991,2,1.1
1991,3,0.8
1991,4,-0.4
1991,5,6.3
1991,6,7.2
1991,7,12.4
1991,9,6.0
1991,10,3.9
1991,12,0.7
1992,1,1.4
1992,2,-2.0
1992,3,-1.0
1992,4,0.8
1992,5,5.5
1992,6,7.4
1992,7,9.1
1992,9,6.0
1992,10,3.9
1992,11,0.1
1992,12,-1.6
1993,1,-4.8
1993,2,-0.3
1993,3,-0.3
1993,4,2.5
1993,5,4.3
1993,6,7.9
1993,7,8.7
1993,8,8.7
1993,9,7.8
1993,10,4.6
1993,11,3.1
1993,12,-2.1
1994,1,-2.8
1994,2,0.6
1994,4,0.4
1994,5,5.6
1994,6,6.4
1994,7,10.6
1994,9,6.2
1994,10,1.0
1994,11,0.9
1994,12,-1.8
1995,1,-3.8
1995,2,-3.0
1995,3,-3.7
1995,5,2.7
1995,6,8.2
1995,7,9.7
1995,8,10.1
1995,10,1.6
1995,11,1.9
1995,12,-0.7
1996,1,0.8
1996,2,-2.0
1996,3,2.4
1996,4,2.3
1996,5,6.0
1996,6,8.6
1996,7,10.3
1996,8,9.2
1996,9,10.3
1996,10,2.8
1996,11,-2.7
1996,12,-0.8
1997,1,-0.1
1997,2,-2.3
1997,3,-2.4
1997,4,2.7
1997,5,4.5
1997,6,7.1
1997,7,10.6
1997,9,7.3
1997,10,3.9
1997,11,2.4
1998,1,-0.2
1998,3,-3.6
1998,10,1.1
1998,11,1.1
1999,1,-1.6
