 ár,mán,  t
1975,8,9.6
1975,9,5.4
1975,10,5.3
1975,11,3.1
1975,12,0.1
1976,1,-2.1
1976,2,2.3
1976,3,3.0
1976,4,2.1
1976,5,3.8
1976,6,8.1
1976,7,10.3
1976,8,12.3
1976,9,7.9
1976,10,6.5
1976,11,3.3
1976,12,-1.3
1977,1,-0.3
1977,2,0.1
1977,3,1.3
1977,4,-0.0
1977,5,5.0
1977,6,8.2
1977,7,9.3
1977,8,8.5
1977,9,6.9
1977,10,5.1
1977,11,-0.0
1977,12,2.0
1978,1,-1.4
1978,2,-1.4
1978,3,1.2
1978,4,2.2
1978,5,6.2
1978,6,8.1
1978,7,9.5
1978,8,10.3
1978,9,6.6
1978,10,4.4
1978,11,1.1
1978,12,1.9
1979,1,-3.8
1979,2,-0.2
1979,3,-3.7
1979,4,0.6
1979,5,-0.2
1979,6,8.3
1979,7,7.6
1979,8,8.0
1979,9,4.8
1979,10,4.9
1979,11,0.7
1979,12,0.8
1980,1,0.1
1980,2,0.9
1980,3,1.2
1980,4,4.2
1980,5,6.4
1980,6,7.4
1980,7,8.7
1980,8,9.6
1980,9,7.4
1980,10,2.0
1980,11,1.0
1980,12,-2.0
1981,1,-1.6
1981,2,-0.5
1981,3,-0.9
1981,4,3.1
1981,5,2.9
1981,6,6.3
1981,7,8.7
1981,8,10.2
1981,9,6.8
1981,10,1.2
1981,11,0.4
1981,12,-0.8
1982,1,-0.6
1982,2,2.7
1982,3,1.6
1982,4,3.0
1982,5,2.2
1982,6,6.3
1982,7,10.9
1982,8,8.5
1982,9,5.5
1982,10,4.3
1982,11,0.7
1982,12,-0.1
1983,1,-0.8
1983,2,1.6
1983,3,0.1
1983,4,-1.0
1983,5,3.2
1983,6,8.1
1983,7,10.1
1983,8,10.1
1983,9,5.5
1983,10,2.8
1983,11,1.2
1983,12,0.1
1984,1,-1.6
1984,2,2.6
1984,3,1.4
1984,4,4.9
1984,5,6.4
1984,6,8.3
1984,7,11.6
1984,8,11.8
1984,9,7.2
1984,10,3.5
1984,11,2.4
1984,12,2.9
1985,1,-0.2
1985,2,0.5
1985,3,-0.5
1985,4,1.5
1985,5,5.7
1985,6,7.4
1985,7,9.2
1985,8,7.8
1985,9,6.0
1985,10,6.5
1985,11,-0.1
1985,12,-1.3
1986,1,0.9
1986,2,0.3
1986,3,2.4
1986,4,2.8
1986,5,3.9
1986,6,10.3
1986,7,10.4
1986,8,9.2
1986,9,6.8
1986,10,3.5
1986,11,1.6
1986,12,1.0
1987,1,2.6
1987,2,-0.3
1987,3,1.2
1987,4,4.1
1987,5,6.8
1987,6,7.1
1987,7,10.5
1987,8,9.4
1987,9,7.8
1987,10,3.8
1987,11,4.5
1987,12,1.9
1988,1,-2.3
1988,2,-0.9
1988,6,10.2
1988,7,9.0
1988,8,10.0
1988,9,7.5
1988,10,3.8
1988,11,1.5
1988,12,0.5
1989,1,1.1
1989,2,-1.6
1989,3,-0.1
1989,4,1.9
1989,5,4.8
1989,6,7.7
1989,7,11.6
1989,8,9.1
1989,9,7.9
1989,10,4.5
1989,11,2.2
1989,12,1.1
1990,1,1.8
1990,2,-0.2
1990,3,-1.1
1990,4,0.8
1990,5,5.8
1990,6,8.1
1990,7,10.2
1990,8,9.7
1990,9,7.1
1990,10,4.7
1990,11,1.9
1990,12,0.7
1991,1,2.5
1991,2,1.4
1991,3,2.8
1991,4,0.9
1991,5,7.1
1991,6,7.2
1991,7,12.1
1991,8,11.1
1991,9,7.1
1991,10,4.6
1991,11,1.0
1991,12,1.9
1992,1,3.2
1992,2,0.5
1992,3,0.0
1992,4,1.1
1992,5,5.9
1992,6,9.5
1992,7,8.4
1992,8,8.7
1992,9,7.2
1992,10,3.7
1992,11,1.1
1992,12,0.3
1993,1,-1.8
1993,2,0.7
1993,3,2.2
1993,4,2.5
1993,5,4.2
1993,6,6.0
1993,7,7.8
1993,8,8.3
1993,9,7.5
1993,10,3.7
1993,12,-0.5
1994,1,-1.4
1994,2,1.5
1994,3,-0.6
1994,4,1.0
1994,5,5.8
1994,6,7.3
1994,7,12.0
1994,8,10.0
1994,9,6.9
1994,10,3.0
1994,11,3.8
1994,12,0.7
1995,1,-0.5
1995,2,-1.4
1995,3,-0.6
1995,4,0.6
1995,5,2.6
1995,6,10.5
1995,7,9.7
1995,8,11.0
1995,9,6.6
1995,10,3.5
1995,11,1.6
1995,12,-0.7
1996,1,2.8
1996,2,-0.3
1996,3,2.9
1996,4,3.0
