 ár,mán,  t
1961,1,1.9
1961,2,2.0
1961,3,0.6
1961,4,0.0
1961,5,7.5
1961,6,7.7
1961,7,9.4
1961,8,9.5
1962,1,1.8
1962,2,-0.6
1962,3,-3.6
1962,4,3.1
1962,5,5.1
1962,6,7.5
1962,7,9.8
1962,8,8.8
1962,9,7.0
1962,10,5.4
1962,11,0.9
1962,12,0.5
1963,1,-1.0
1963,2,0.1
1963,3,3.4
1963,4,2.1
1963,5,5.2
1963,6,8.0
1963,7,9.2
1963,8,8.1
1963,9,6.1
1963,10,4.9
1963,11,-0.2
1963,12,0.6
1964,1,2.5
1964,2,1.6
1964,3,5.2
1964,4,3.0
1964,5,5.2
1964,6,8.0
1964,7,10.4
1964,8,8.5
1964,9,5.9
1964,10,6.1
1964,11,1.8
1964,12,-1.7
1965,1,-1.0
1965,2,3.5
1965,3,-3.8
1965,4,0.9
1965,5,3.2
1965,6,6.2
1965,7,8.6
1965,8,8.4
1965,9,5.9
1965,10,7.1
1965,11,-0.1
1965,12,-2.9
1966,1,-1.6
1966,2,-3.5
1966,3,-2.0
1966,4,1.9
1966,5,4.4
1966,6,8.9
1966,7,10.1
1966,8,9.3
1966,9,6.9
1966,10,3.0
1966,11,0.5
1966,12,-1.3
1967,1,0.3
1967,2,2.1
1967,3,-4.2
1967,4,1.3
1967,5,2.1
1967,6,7.5
1967,7,7.5
1967,8,8.3
1967,9,7.7
1967,10,2.1
1967,11,0.6
1967,12,-1.7
1968,1,-2.6
1968,2,-2.9
1968,3,-2.2
1968,4,0.2
1968,5,2.2
1968,6,6.7
1968,7,10.0
1968,8,10.3
1968,9,7.0
1968,10,1.4
1968,11,3.7
1968,12,-0.3
1969,1,-1.3
1969,2,-3.5
1969,3,-2.3
1969,4,1.7
1969,5,3.2
1969,6,8.2
1969,7,9.6
1969,8,9.9
1969,9,6.5
1969,10,4.2
1969,11,-1.9
1969,12,0.2
1970,1,0.4
1970,2,-2.9
1970,3,-3.4
1970,4,0.0
1970,5,5.4
1970,6,9.8
1970,7,7.8
1970,8,9.2
1970,9,6.6
1970,10,3.5
1970,11,0.8
1970,12,2.0
1971,1,-3.3
1971,2,1.5
1971,3,0.1
1971,4,1.8
1971,5,5.9
1971,6,7.4
1971,7,10.2
1971,8,9.9
1971,9,7.7
1971,10,4.0
1971,11,0.5
1971,12,0.1
1972,1,3.1
1972,2,2.5
1972,3,3.0
1972,4,2.3
1972,5,6.3
1972,6,7.6
1972,7,10.8
1972,8,10.2
1972,9,8.3
1972,10,5.2
1972,11,1.4
1972,12,2.7
1973,1,3.6
1973,2,-2.8
1973,3,2.7
1973,4,1.3
1973,5,4.2
1973,6,7.4
1973,7,9.3
1973,8,9.8
1973,9,8.4
1973,10,4.6
1973,11,-3.7
1973,12,-3.8
1974,1,2.8
1974,2,0.2
1974,3,4.2
1974,4,6.9
1974,5,6.2
1974,6,9.1
1974,7,9.7
1974,8,9.0
1974,9,6.1
1974,10,3.2
1974,11,2.6
1974,12,-2.4
1975,1,-2.8
1975,2,1.9
1975,3,-0.3
1975,4,0.5
1975,5,6.2
1975,6,7.2
1975,7,10.9
1975,8,10.4
1975,9,5.6
1975,10,5.2
1975,11,2.8
1975,12,0.0
1976,1,-2.5
1976,2,2.5
1976,3,2.7
1976,4,2.3
1976,5,4.6
1976,6,8.6
1976,8,12.9
1976,9,7.4
1976,10,6.0
1976,11,3.1
1976,12,-2.2
1977,1,-1.0
1977,2,-0.3
1977,3,0.7
1977,4,-0.2
1977,5,4.7
1977,6,7.6
1977,7,9.2
1977,8,8.6
1977,9,6.8
1977,10,4.6
1977,11,-1.1
1977,12,0.7
1978,1,-2.3
1978,2,-2.5
1978,3,0.4
1978,4,1.6
1978,5,6.2
1978,6,8.0
1978,7,8.9
1978,8,10.0
1978,9,6.6
1978,10,4.5
1978,11,0.2
1978,12,1.6
1979,1,-4.7
1979,2,-0.8
1979,3,-4.8
1979,4,0.6
1979,5,-0.2
1979,6,8.6
1979,7,8.0
1979,8,8.1
1979,9,4.5
1979,10,4.9
1979,11,0.1
1979,12,0.4
1980,1,-0.8
1980,2,0.9
1980,3,0.8
1980,4,4.7
1980,5,6.0
1980,6,7.4
1980,7,8.6
1980,8,9.8
1980,9,7.4
1980,10,1.9
1980,11,1.0
1980,12,-2.5
1981,1,-2.3
1981,2,-1.3
1981,3,-1.2
1981,4,3.5
1981,5,3.3
1981,6,6.6
1981,7,8.5
1981,8,10.4
1981,9,6.7
1981,10,0.6
1981,11,-0.5
1981,12,-1.4
1982,1,-1.5
1982,2,2.2
1982,3,0.9
1982,4,3.1
1982,5,2.3
1982,6,6.2
1982,7,10.9
1982,8,8.2
1982,9,5.4
1982,10,4.2
1982,11,0.0
1982,12,-0.8
1983,1,-1.2
1983,2,1.6
1983,3,-0.3
1983,4,-2.1
1983,5,3.1
1983,6,8.1
1983,7,9.7
1983,8,10.3
1983,9,5.0
1983,10,2.6
1983,11,0.7
1983,12,-0.9
1984,1,-2.3
1984,2,2.5
1984,3,1.3
1984,4,4.7
1984,5,6.4
1984,6,8.4
1984,7,11.7
1984,8,12.0
1984,9,7.0
1984,10,3.2
1984,11,1.3
1984,12,1.8
1985,1,-1.5
1985,2,-0.4
1985,3,-1.1
1985,4,1.2
1985,5,5.7
1985,6,7.4
1985,7,8.7
1985,8,7.8
1985,9,5.0
1985,10,6.2
1985,11,-0.7
1985,12,-2.5
1986,1,-0.2
1986,2,-1.2
1986,3,1.9
1986,4,2.2
1986,5,3.7
1986,6,9.7
1986,7,9.5
1986,8,9.2
1986,9,6.2
1986,10,2.6
1986,11,0.4
1986,12,0.4
1987,1,1.9
1987,2,-0.3
1987,3,0.3
1987,4,3.8
1987,5,6.5
1987,6,7.0
1987,7,10.3
1987,8,9.6
1987,9,7.2
1987,10,3.1
1987,11,3.7
1987,12,1.6
1988,1,-3.2
1988,2,-1.6
1988,3,-1.9
1988,4,-1.1
1988,5,4.4
1988,6,10.1
1988,7,8.7
1988,8,9.8
1988,9,7.3
1988,10,3.5
1988,11,1.0
1988,12,0.6
1989,1,1.4
1989,2,-1.8
1989,3,-0.5
1989,4,1.1
1989,5,4.5
1989,6,7.9
1989,8,9.2
1989,9,7.8
1989,10,4.1
1989,11,2.1
1989,12,1.0
1990,1,1.3
1990,2,-0.5
1990,3,-2.0
1990,4,0.3
1990,5,5.4
1990,6,7.6
1990,7,10.2
1990,8,9.6
1990,9,6.3
1990,10,4.0
1990,11,2.0
1990,12,0.5
1991,1,2.6
1991,2,1.1
1991,3,2.1
1991,4,0.7
1991,5,6.9
1991,6,6.7
1991,7,11.2
1991,8,10.3
1991,9,6.6
1991,10,4.7
1991,11,0.9
1992,1,3.4
1992,2,0.7
1992,3,-0.2
1992,4,1.5
1992,5,5.5
1992,6,9.6
1992,7,9.3
1992,8,9.0
1992,9,7.7
1992,10,3.8
1992,11,0.6
1992,12,0.3
1993,1,-2.8
1993,2,0.7
1993,3,1.3
1993,4,2.6
1993,5,4.2
1993,6,7.1
1993,7,7.7
1993,8,8.9
1993,9,8.0
1993,10,4.0
1993,11,6.4
1993,12,-1.6
1994,1,-1.9
1994,2,0.9
1994,3,-1.1
1994,4,1.0
1994,5,5.8
1994,6,7.2
1994,7,11.7
1994,8,10.5
1994,9,6.8
1994,10,2.9
1994,11,3.3
1994,12,0.1
1995,1,-1.0
1995,2,-2.2
1995,3,-1.2
1995,4,0.0
1995,5,2.7
1995,6,10.3
1995,7,9.2
1995,8,11.1
1995,9,6.5
1995,10,3.6
1995,11,1.1
1995,12,-1.4
1996,1,1.8
1996,2,-0.5
1996,3,2.9
1996,4,2.7
1996,5,4.5
1996,6,8.1
1996,7,10.5
1996,8,10.2
1996,9,11.5
1996,10,4.5
1996,11,-2.6
1996,12,-2.0
1997,1,0.2
1997,2,-1.2
1997,3,-0.0
1997,4,2.7
1997,5,4.0
1997,6,6.7
1997,7,10.3
1997,8,10.9
1997,9,8.6
1997,10,4.1
1997,11,3.4
1997,12,1.4
1998,1,0.5
1998,2,-2.2
1998,3,-1.6
1998,4,0.3
1998,5,6.3
1998,6,5.8
1998,7,7.9
1998,8,9.8
1998,9,6.7
1998,10,2.8
1998,11,1.5
1998,12,0.9
1999,1,-0.1
1999,2,-1.1
1999,3,-1.7
1999,4,0.2
1999,5,5.8
1999,6,9.1
1999,7,11.3
1999,8,11.0
1999,9,8.4
1999,10,5.6
1999,11,3.1
1999,12,-1.5
2000,1,1.2
2000,2,-1.0
2000,3,0.1
2000,4,-0.8
2000,5,7.0
2000,6,6.5
2000,7,11.2
2000,8,10.9
2000,9,8.3
2000,10,5.2
2000,11,1.4
2000,12,0.4
2001,1,2.6
2001,2,0.4
2001,3,-2.1
2001,4,1.3
2001,5,5.5
2001,6,6.7
2001,7,9.3
2001,8,9.3
2001,9,8.3
2001,10,5.7
2001,11,1.8
2001,12,1.8
2002,1,1.6
2002,2,-2.8
2002,3,-1.3
2002,4,4.4
